Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4891703,Unit 2410 - 120 Homewood Ave,Church-Yonge Corridor - Toronto,Condo Apt,649000.0,643844.0,2020-08-31,1+1,1,1, 2230,400.0,water,11-15,2020-08-31,2020-08-31,2157.0,2.68%,Jarvis St And Wellesley St E,Apartment,W,"B R I G H T Functional Layout With Spacious 1 Bedroom Plus Den With Parking & Locker|open Concept Layout In Tridel Built & Managed Luxury Verve Community|9' High Ceilings|unobstructed West Facing Balcony With Clear View|separate Den Perfect For An Office|l E E D Gold Certified Eco Friendly Building With Very Low Maint|amenities,24 Hr Concierge,Rooftop Pool,Cabanas,Sauna,Party Rooms,Theatre,Gym,Yoga Room,Billiards,Visitor Pkg And Much More.
All Existing Elf's, Fridge, Stove (As-Is), Microwave, Dishwasher,Washer (As-Is), Dryer, Existing Window Coverings. Includes Parking And Locker. Walking Distance To Wellesley Subway, Uot, Ryerson, College Park, And Eaton Centre."
C4854593,Unit 1604 - 50 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,838000.0,842687.0,2020-09-04,2,2,1, 3326,515.0,0-5,700-799 feet²,2020-08-03,2020-09-04,2850.0,2.68%,Yonge/Wellesley,Apartment,NE,"1 Year New 2Br2Wr Corner Unit With 1 Underground Parking. Lots Of Nature Light With Huge Wrap Around Balcony, Located Very Convenient Heart Of Yonge/Wellesley Station, Walking To U Of T And Ryerson, Public Transit, Hospital, Restaurants, Shops & More. Bright & Spacious, Functional Kitchen With Quartz Counter Tops And Backslash. 24 Hrs Concierge, 5 Star Amenities.
Stainless Steel Fridge, Dishwasher, Stove/Oven, Microwave. Washer/Dryer. All Elfs. All Window Covering"
C4906336,Unit 2502 - 50 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,838000.0,824659.0,2020-09-10,2,2,1, 3422,551.0,0-5,700-799 feet²,2020-09-10,2020-09-10,2850.0,2.68%,Yonge/Wellesley,Apartment,NW,"Luxury 2 Bedrooms Corner Unit With 2 Bathrooms Located At Heart Of Downtown, Right Beside The Wellesley Subway Station, Excellent Layout, Laminate Throughout, Modern Kitchen And S/S Appliances With Quartz Counter And Backsplash, Close To U Of T, Ryerson, Hospital, Restaurants And Shops, Excellent Facilities: Gym, Yoga, Arty Room, Billiards, Outdoor Pool, Outdoor Patio, 24 Hr Concierge.
Stainless Steel:(Fridge, Stove, B/I Dishwasher And B/I Microwave With Exhaust Fan), Front Load Washer And Dryer, All Electrical Light Fixtures And All Window Coverings, One Parking And One Locker"
C4890312,Unit 706 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,679900.0,680203.0,2020-08-29,1,1,0, 2375,310.0,"water,heat",0-5,2020-08-28,2020-08-28,2263.0,2.85%,Yonge & Bloor,Apartment,NW,"Rarely Found Corner Terrace Unit At Chaz Yorkville. Luxury Award Winning Building. Fabulous Open Concept Layout! Floor To Ceiling Windows W/ 9' Ceilings, Modern Kitchen And High End Finishes Throughout. 24 Hr Concierge, Zen-Inspired Relax Room, Gym, 3D Screening Room, Luxury Chaz Club Located On The 36th And 37th Floor. Core Downtown, Excellent Walk Score, Step To Subway, U Of T, Shoppings, Restaurants And More.
Top Of The Line Integrated S/S Appliances: Fridge, B/I Cooktop/Stove, Dishwasher, Microwave & Exhaust Fan. Stacked Washer/Dryer."
C4860967,Unit 616 - 7 King St E,Church-Yonge Corridor - Toronto,Condo Apt,620000.0,623987.0,2020-08-24,1,1,1, 2225,526.0,"water,hydro,heat",-,2020-08-06,2020-08-24,2350.0,2.88%,Yonge St. & King St. E,Apartment,E,"Imagine Unparalleled Lifestyle At Historic Metropole Downtown Toronto! Stroll The Districts Shops, Fine Dining Establishments, Numerous Entertainment Venues, St Lawrence Market! 24 Hr Concierge Service ,Approx 625 Sq Ft Boasts Bright Decor And Recent Updates. Open Concept Kit To Dining And Fam Rm. One Bedrm, Full Bath And Laundry. 9.5 Ft Ceilings, Rich Laminate Flr Thruout. Great Views To King Eddy!"
C4832421,Unit 501 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,749500.0,759976.0,2020-08-08,1+1,1,0, 2967,476.0,"water,heat",0-5,2020-07-15,2020-08-07,2671.0,2.83%,Yonge St. & Bloor St.,Apartment,S,"Luxury Condo One Bedroom Suite W/2Lockers At Chaz Yorkville Located At Bloor/Yonge, Total 662 Sqft. Steps To Ttc, Yorkville, Eaton Centre And The City's Best Dining / Entertainment. The Building Features Chaz Club On The 36th & 37th Floor With Incredible Downtown Skyline And Lake Views, 9 Ft Ceiling, Floor To Ceiling Windows, Designer Kitchen With Built-In Appliances.
Fridge, Stove, B/I Dishwasher, Washer, Dryer, All Electric Lights Fixtures, All Window Coverings."
C4884382,Unit 3501 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,649888.0,657438.0,2020-09-05,1+1,1,0, 2231,482.0,water,6-10,2020-08-25,2020-09-04,2300.0,2.72%,Bloor/Ted Rogers Way,Apartment,SE,"Turn Key Unit On Bloor! Absolutely Immaculate 1+ Den On Very High Floor!! Gorgeous Unobstructed Views Of The Downtown East. Minutes To Yonge And Bloor, Subway, Highways, Schools, Parks, Shops, Restaurants And All Area Amenities! Beautiful And Modern Kitchen With Granite Counter Tops And Tons Of Natural Light. Spacious Den Perfect For Working From Home!
Stainless Steel: Fridge, Stove, Built-In Microwave. Dishwasher. Washer And Dryer. All Existing Light Fixtures. All Existing Window Coverings."
C4904412,Unit 601 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,675000.0,668800.0,2020-09-09,1+1,1,0, 2585,342.0,"water,heat",-,2020-09-09,2020-09-09,2167.0,2.65%,Yonge/ Bloor/ Charles St E,Apartment,E,"Cresford 5 Star Condo Living Casa || Gorgeous Studio Located Near Yonge And Bloor And Steps To Bloor Street Shopping! State Of The Art Amenities Floor Including Fully Equipped Gym, Rooftop Lounge, And Outdoor Infinity Pool. Floor To Ceiling Windows, 9Ft Ceiling.
Designer Kitchen With European Appliances, Ensuite Stacked Washer/Dryer. Download Showing Directive & Email To Listing Brokerage For Confirmation Of Appt."
C4874281,Unit 306 - 55 Bloor St E,Church-Yonge Corridor - Toronto,Condo Apt,649900.0,653407.0,2020-08-17,1+2,2,1, 2813,819.0,"water,hydro,heat",-,2020-08-17,2020-08-17,2699.0,2.72%,Bloor/Yonge,Apartment,N,"Heart Of Prestigious Yorkville Living! Perfect Walk And Transit Score! Steps To Two Subway Lines And Quick Access To Dvp. 8.5 Ft Ceiling Height Rarely Offered 1 + Den + Solarium With Two Full Bath At 750 Sq Ft That Is Almost Like A 3-Bedroom. Huge Rental Potential Or Small Family Home. Groceries, Shops, U Of T, Restaurants, Bars, Theatre, Everything You Need!
Parking & Locker. Fridge, Stove, Dishwasher, Hood-Fan, Stacked Washer/Dryer. All Existing Lighting Fixtures, All Window Coverings. Maintenance Fees Include Hydro, Water, Heat."
C4816111,Unit 1201 - 35 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,830000.0,809922.0,2020-07-30,1+1,2,1, 2981,596.0,"water,heat",6-10,2020-07-03,2020-07-30,2852.0,2.72%,Yonge/Bloor,Apartment,S,"Luxury Living At Yonge And Bloor! Spacious & Stunning 1 Bedroom + Den With 2 Bathrooms! Thoughtfully Designed Interiors Including 9Ft Ceilings, Pre-Engineered Hardwoods Floors, Gorgeous South City Views! Steps To Yorkville With Ttc At Your Door + Shops, Restaurants, Boutiques, Cafes. Resort Style Amenities With 24 Hr Concierge, Indoor Pool, Whirlpool, Gym, Bbq, Billiards, Guest Suites, Party Room & More!
Stainless Kitchen Appliances Including Fridge, Stove, Microwave, Dishwasher. Stacked Washer/Dryer. Parking And Locker Included."
C4886986,Unit 808 - 50 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,919000.0,905136.0,2020-09-04,2,2,1, 3150,420.0,heat,-,2020-08-23,2020-09-04,2850.0,2.64%,Yonge / Wellesley St E,Apartment,SE,"Beautiful Brand New 2 Bdrm+ 2Bath Se Corner Suite Located At Yonge/Wellesley, Bright And Spacious, Large Balcony W/Unobstructed South Cn Tower And East Lake View And A Sun-Filled Living Room. Steps To Subway Station, Public Transit, Ryerson & Toronto University! Steps To Shopping Center, Restaurants, Movie Theaters. Super Location Close To Everything. One Parking Included.
Stainless Steel Appliance Including Fridge, Stove, Build-In Microwave, Dishwasher, Washer/Dryer, All Electrical Fixtures."
C4900125,Unit 322 - 1 Bloor St E,Church-Yonge Corridor - Toronto,Condo Apt,869900.0,876858.0,2020-09-06,2,2,0, 3742,574.0,"water,heat",0-5,2020-09-05,2020-09-06,3000.0,2.64%,Yonge & Bloor,Apartment,N,"Just Over $1,000 Per Sf At This Award-Winning Great Gulf Homes ""One Bloor"". 793 Sq Ft Features 2 Bedrooms + 2 Baths + Locker. Its Distinctive Address Speaks It All. Aesthetic Design Skyscraper Above The Subway Access. Natural Wood Tones Kitchen With The B/I Island & Corian Table. Resort Style Amenities: Yoga/Aerobics Centre, Indoor & Heated Outdoor Pool, Steam Room, Spa, Etc.
S/S App: Fridge, Stove, Dishwasher, Hood-Fan, Microwave, Wolf Cook-Top, Washer & Dryer. ""Cecconi Simone"" Kitchen Island & Corian Table & Sink. Soaker Tub. Porcelain Floor, Pre-Finished Engineered Flooring. Granite Countertop."
C4898974,Unit 2905 - 159 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,599000.0,640021.0,2020-09-09,2,2,1, 3400,723.0,"water,heat",0-5,2020-09-03,2020-09-11,2636.0,2.75%,Dundas/Jarvis St,Apartment,SE,"Well-Appointed Corner Unit With South-East Exposure Offers Large Balcony With Panoramic Lake View And Toronto Skyline. Closed To Ryerson University, George Brown College, Eaton Centre, St Michael Hospital, Yonge Subway Line, Streetcar Transit Right In Front Of Bldg. Laminated Wood Floors Thruout, Very Bright Unit With Lots Of Windows. See And Compare! Amenities Include: 24/7 Concierge, Pool, Rooftop Garden, Party Room, Gym, Sauna, Billiard Room. 772 Sqft.
Built-In Fridge, Built-In Stove, Built-In Dishwasher, Washer, Dryer, Window Coverings, All Elf's. 2 Full Baths, 1 Parking, Status Certificate Available. Unobstructed View! Parking Included In Maintenance Fee."
C4897245,Unit 4002 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,698800.0,710427.0,2020-09-08,2,1,0, 2608,407.0,heat,0-5,2020-09-03,2020-09-08,2325.0,2.63%,College / Carlton,Apartment,S,"Undeniably Beautiful City & Lake Views From This 2 Bedroom Condo, Large Balcony South Facing With Floor To Ceiling Windows Throughout, Allowing Natural Light. Integrated Appliances. Modern Kitchen, Large Bedroom, Double Door Closets. Steps To The Subway, Ttc, Shopping, Restaurants & University (Ryerson & U Of T).
B/I Appliances, Fridge, Cooktop Stove, Oven, Microwave, Dishwasher, Washer/Dryer, All Window Coverings. 24Hr Concierge, 6500Sq.Ft. Out Door Patio, Fitness Center, Roof Top Patio, Party Room."
C4872987,Unit 1007 - 115 Richmond St E,Church-Yonge Corridor - Toronto,Condo Apt,559900.0,583591.0,2020-09-11,1,1,0, 1793,503.0,"water,hydro,heat",-,2020-08-16,2020-09-11,2100.0,2.71%,Jarvis & Richmond,Apartment,NE,"Welcome To The French Quarter 2 Condos, This Parisian Inspired Boutique Building Is Located Within Walking Distance To All That The Downtown Core Has To Offer - Sprawling North East Views In Each And Every Principal Room - Open Any Or All 3 Sets Of French Doors To Let In Some Fresh Air Or Lean Out Over The Juliette Balconies To People Watch - 9' Ceilings, Crown Molding, And Brand New Laminate Flooring Throughout This Nearly 600 Sqft Open Concept Space
All Utilities Included In The Maintenance Fees!!!! Building Amenities: Gym, Roof Top Terrace With Bbq. Concierge, Meeting/Party Room -Included: Storage Locker, All Appliances, Window Coverings, Electric Light Fixtures"
C4838916,Unit 810 - 89 Mcgill St,Church-Yonge Corridor - Toronto,Condo Apt,599900.0,597360.0,2020-08-31,1,1,0, 1565,321.0,0-5,0-499 feet²,2020-07-21,2020-08-30,1869.0,2.62%,Church/Gerrard,Apartment,S,"Tridel Built 1 Br Condo Facing South With Fantastic Unobstructed View! Perfect Layout With Enough Space For Living And Entertaining. Sleek Laminate Floor Through Out. Large Floor To Ceiling Windows Bring In The Gorgeous View And Sunlight. Great Location: Walk In Mins To Subway, Eaton Centre, Loblaws, Cinema, And Many Restaurants And Bars. Ryerson University Right At The Door.
Vacant Now. Pictures Were Taken Before Tenants Moved Out. Fridge, Stove, B/I Oven, B/I Microwave, B/I Dw, Washer And Drier"
C4899980,Unit 3506 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,656800.0,652215.0,2020-09-05,1+1,1,0, 2321,505.0,"water,heat",-,2020-09-05,2020-09-05,2300.0,2.69%,Ted Rogers/Bloor,Apartment,W,"Gorgeous Well Maintained Unit Inside The Excellentlly Finished Couture Condominium, Gorgeous West View, Minutes From Yorkville And All The Fine Dining The City Has To Offer, Live In The City In This Quiet Neighborhood, With Minutes Walk From The Subway And Yonge Street, Excellent Ammenties Including Full Gym, Media Room And Whirlpool. Functional Floor Plan, 9' Ceiling, Stainless Steel Appliances And Granite Counter Tops In The Kitchen
Stainless Steel Appliances, Washer And Dryer, Window Coverings And All Elfs"
C4873358,Unit 804 - 115 Richmond St E,Church-Yonge Corridor - Toronto,Condo Apt,549000.0,547788.0,2020-09-11,1,1,1, 2049,602.0,"water,hydro,heat",-,2020-08-17,2020-09-11,2134.0,2.7%,Richmond & Jarvis,Apartment,N,"Spacious One Bedroom W/Parking & Locker At The Highly Sought After French Quarter. An Intimate Boutique Building In East Financial District. Open Concept Kit W/Breakfast Bar, Newly Redone Lay & Stain Herringbone Hrdwd Floors, 9 Ft Ceilings, 8 Inch Baseboards, Crown Mouldings, Ample Storage, 2 Juliette Balconies, Mirrored Closet Doors. Well Managed 80 Unit Building W/Water, Heat, A/C & Electricity Incd In Monthly Maintenance, Steps To St. Lawrence Market & Ttc
Newly Purchased Stainless Steel Fridge, Stove & Dishwasher, Under Warranty & Existing Washer/Dryer, All Elf's. Fabulous Amenities Include Concierge, Renovated Fitness Centre, Rooftop Terrace W/Bbq, Party Room And Visitor Parking."
C4818916,Unit 1103 - 285 Mutual St,Church-Yonge Corridor - Toronto,Condo Apt,589000.0,573407.0,2020-09-04,1,1,0, 1993,475.0,water,-,2020-07-06,2020-09-04,2045.0,2.68%,Jarvis/Wellesley,Apartment,N,"Radio City Condominium! Great One Bedroom Open Concept - Walk Out From Living Room,To Cedar Laid Floor On The Balcony; Unobstructed City Views! Loads Of Natural Light Coming In, From Floor To Ceiling Windows Combined With 9 Foot Ceilings! 4 Pc Bath Upgraded Pot Lights! Stunning Neutral Decor, Combined With Natural Stone (Grey Tones) Kitchen Counter Tops And Under Mounted S/S Sink With Ceramic Subway Tile Backsplash. A-1 Downtown Location!
S/S Fridge, Stove, B/I Dishwasher, B/I Microwave. All Existing Light Fixtures & Window Coverings, Stacked Washer & Dryer, Heat Pump. Existing Parking Space Rental Is Available."
C4841512,Unit 1705 - 68 Shuter St,Church-Yonge Corridor - Toronto,Condo Apt,799000.0,817683.0,2020-07-23,2+1,2,1, 3202,655.0,"water,heat",0-5,2020-07-23,2020-07-23,2950.0,2.71%,Yonge / Queen,Apartment,SW,"Location! Location! Location! In The Heart Of Yonge And Church St, Bright And Spacious Corner Unit With Open Balcony. Steps To Subway, Eaton Centre, Dundas Square And Ryerson Univ. Close To George Brown And Financial District. Located At The North Side Of New Condo Site, 88 Queens. Great Amenities: Gym, Party Room, Outdoor Patio, Etc.
One Parking & One Locker Owned. S/S Kitchen Appliances: Fridge, Stove, Microwave, Dishwasher, Stacked Washer & Dryer. All Electrical Light Fixtures And Blinds"
C4902057,Unit 403 - 120 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,524900.0,536268.0,2020-09-10,1,1,0, 2067,448.0,"water,hydro,heat",-,2020-09-08,2020-09-10,1900.0,2.6%,Jarvis & Richmond,Apartment,S,"Welcome To The Rarely Available Prestigious French Quarter! This French Inspired Low Rise, Boutique Building, Is Conveniently Located Just Steps From The St. Lawrence Market, Financial District, Distillery, Transit, Sugar Beach, Waterfront, All Your Shopping/Entertainment Needs! A Bright, Beautiful, 1Br Suite, South Facing Onto A Quiet Street, Featuring Hardwood Flrs, Soaring 9Ft Ceilings, Crown Molding, Lots Of Storage, & A Great Layout With No Wasted Space!
Include: Fridge, Stove, B/I Dishwasher, Washer/Dryer, All Elf's, All Window Coverings. Phantom Screens On Both Balconies. Bldg Offers Concierge, Freshly Reno'd Rooftop Terrace W/ Bbq's, Gym, Party Room, Great Coffee Shop On Main Floor!"
C4845524,Unit 1202 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,599000.0,629520.0,2020-08-16,1,2,0, 2621,347.0,"water,heat",0-5,2020-07-26,2020-08-16,2050.0,2.59%,Yonge / Bloor,Apartment,SE,"Luxury Living In Yonge And Bloor Yorkville Neighbourhood **Casa 2 By Cresford **9Ft Ceiling 1Br W/2 Washrooms Condo With Wrap Around 275 Sq Ft Balcony **Intersection Of 2 Subway Lines **Large Balcony W/ Nice Se View **Two Levels Of Hotel Inspired State Of The Art Amenities, Fully Equipped Gym, Game Room, Rooftop Lounge & Outdoor Infinity Pool With Pool Deck And Bbq's For Entertaining. 24 Hour Concierge **Walking Distance To U Of T/Steps To Bloor St Shopping!!
Modern Kitchen With All Existing: S/S Fridge, S/S Stove, S/S B/I Dishwasher, Stacked Washer/Dryer, All Electric Light Fixtures. All Window Coverings **Move In Condition **Key Is Held By Concierge, Please Bring Reco Licence."
C4836378,Unit 702 - 50 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,979900.0,994893.0,2020-07-24,2+1,2,1, 2662,1564.0,"water,heat",16-30,2020-07-18,2020-07-24,3597.0,1.92%,Church & Adelaide,Apartment,SE,"Impressive 1292 Sq.Ft Corner Unit With Se Views, 2 Plus Beds & 2 Baths, In The Heart Of Downtown! Featuring; Large Balcony W/ 3 Walkouts, Hardwood Floors, Open Concept Design W/ Functional Layout, S/S Appliances, Ensuite Laundry & More! The Building Offers Newly Reno'd Top Notch Amenities And Is Just Steps To Subway, St. Lawrence Market, The Path, Shops, Hw Access And Much More!!! Very Rare To Find A Unit Of This Size At This Price! Definitely A Must See!
Fridge, Stove, Dishwasher, Washer/Dryer, Window Coverings, Elf's, Filtration System, Huge Double Locker, Parking, 24 Hour Concierge, Roof Top Terrance With Bbq's And Much More!"
C4889475,Unit 409 - 35 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,736000.0,735221.0,2020-08-28,1+1,1,1, 2787,557.0,"water,heat",11-15,2020-08-28,2020-09-12,2573.0,2.65%,Yonge/Bloor,Apartment,E,"Yonge & Bloor Neighbourhood. Great Location, Steps Away From Subway, U Of T, Bloor/ Yorkville Village & More! This Unit Is Approx. 697Sqft. 1 Bed +Den (Den With A Door). Den Can Be Used As 2nd Bedroom. Upgraded Granite Kitchen. New Laminate Floor In Room And Den. Open Concept Living, Dining & Kit W S/S Appliances & Granite Counter. Master Bdrm Offers 4Pc Ensuite. With 24 Hr Concierge, Indoor Pool/Gym & More! One Parking Spot Included.
Stainless Steel Fridge & Stove, B/I Dishwasher, Washer & Dryer, Existing Window Coverings, One Parking Spot."
C4898898,Unit 1605 - 181 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,649999.0,676429.0,2020-09-04,2,1,0, 2273,394.0,heat,0-5,2020-09-04,2020-09-04,2258.0,2.73%,Dundas/Jarvis,Apartment,SE,"Excellent Location In Downtown Core. Grid Condos, Luxurious 2 Bdrm, 1 Bath. Located At The Corner Of Dundas & Jarvis, S/E Facing View, Amazing View. Ttc Street Car Located Right Outside Building. Steps To Ryerson University, Eaton Centre, Dundas Subway Station, Financial District, St. Lawrence Market, Groceries & Restaurants, George Brown College, Moss Park, Hospitals.
Stainless Steel Fridge, Slide-In Range, Microwave, Hood Fan, Dishwasher, Stacked Washer & Dryer."
C4845404,(Address not available),Church-Yonge Corridor - Toronto,Condo Apt,839000.0,845080.0,2020-09-07,1+1,2,1, 3544,524.0,"water,heat",0-5,2020-07-26,2020-09-07,2808.0,2.58%,Yonge+Bloor,Apartment,NE,"Excellent Location Of Yorkville/Yonge , Close To Yonge And Bloor Subway, Stunning High Level Nw Corner Unit, Bright And Great View, 718Sf+ 26Sf Balcony = 746Sf Total , Den With Ensuite Bath, Newly Painted, Designer Kitchen Cabinet With Built-In Appliances, Splendid Windows At Living Room And Master Bedroom, Concierge And Amenities, Close To Banks, Supermarket, Library, Subway Etc
* Rrea, Listing Agent Related With Vendor, All Elfs, Window Blinds,Chandelier, Pot Lights, Hardwood Flooring, 9 Foot Ceiling, Built-In Appliances, One Carpark Owned"
