Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
E4917655,Unit 808 - 280 Donlands Ave,Danforth Village-East York - Toronto,Condo Apt,"$589,999","$579,735",2020-09-21,"$615,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,033","Condo Apt, Apartment",$595/month,10-Jun,700-799 feet??,None,"water,heat",12 days,24 day(s),2020-09-17,2020-09-30,"$1,968",2.22%,Donlands & Cosburn,"Bbqs Allowed, Bike Storage, Recreation Room, Rooftop Deck/Garden, Security System, Visitor Parking",Se,Toronto,"Welcome To The East Yorker! Stunning Corner Unit Suite. Open Concept Floor Plan. Featuring Floor To Ceiling Windows With An Unobstructed Romantic City Skyline And Lake Views - South/ East Exposure With Spectacular Natural Light!! Newly Renovated! Subject Balcony Is Positioned Like A Penthouse With No Unit Above With Private Views!! Parking And Locker Included. Roof Top Terrace, Bbq Area And Loungers !!! This Is Must See Unit! This Unit Is A Show Stopper!!!"
C4914245,Unit 829 - 1030 King St W,Niagara - Toronto,Condo Apt,"$589,000","$600,151",2020-09-19,"$585,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,035","Condo Apt, Apartment",$308/month,-,500-599 feet??,None,water,13 days,14 day(s),2020-09-16,2020-09-29,"$1,950",2.79%,King St. W/ Shaw St.,,W,Toronto,"Excellent Location! Ideal For The Single Professional Or Young Couple. Enjoy The Lifestyle In The Heart Of Downtown Toronto. A Luxury 1 Bedroom Condo In Upscale Dna3 Development! Open Concept Modern Style Unit Boasts 9Ft Ceilings, Floor To Ceiling Windows,H/Wood Floors Throughout, Modern Kitchen With S/S Apps, Spa Like Washroom, Steps To Restaurants,Shopping, Public Transit & Parks, And Where Its All Happening. . Status Certificate Available."
C4913423,Unit 601 - 255 Richmond St E,Moss Park - Toronto,Condo Apt,"$699,000","$716,086",2020-09-15,"$692,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,543","Condo Apt, 2-Storey",$622/month,15-Nov,700-799 feet??,None,"water,hydro,heat",14 days,15 day(s),2020-09-15,2020-09-29,"$2,183",2.11%,Richmond St E & Sherbourne,"Concierge, Guest Suites, Gym, Party/Meeting Room, Visitor Parking",S,Toronto,"Work Downtown Or Work From Home - You Can Do Both Here! Gorgeous 1+1 Bed,1 Bath Open Concept 2-Storey Loft Has 18' Ceilings & South View. When Space Matters Most, This Unit Offers Over 760 Sq Ft Of Beautiful Downtown Living,Drenched In Light. Recently Reno'd Kitchen Features Quartz Counters, Undermount Sink, New S/S Appliances,Breakfast Bar & The Perfect Vibe For Entertaining. Upstairs Bed Has A Bright, Open Concept Office /Study Space W/ Multiple Windows."
C4910303,Unit 2907 - 161 Roehampton Ave,Mount Pleasant West - Toronto,Condo Apt,"$618,000","$566,504",2020-09-23,"$605,000",1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$363/month,New,500-599 feet??,None,,16 days,17 day(s),2020-09-13,2020-09-29,"$1,898",3.06%,Yonge & Eglinton,"Guest Suites, Gym, Outdoor Pool, Rooftop Deck/Garden, Security Guard, Visitor Parking",E,Toronto,"Brand New, Sun-Filled One Bedroom Plus Den Unit In Redpath Condo Located In The Prestigious Yonge/Eglinton Midtown Area Where Both Subway And Lrt Line Cross By! Excellent Layout! 574 Sqft + 104 Sqft Terrace As Per Builder Plan. Wide Open Concept. Breathtaking Remote Lake Views From Lgr Balcony! Amazingly Convenient Location. Walk To Transit, Supermarket, Restaurants, Lcbo, Shops, Parks, Cinemas And So Much More!"
C4899605,Unit 3907 - 159 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,"$679,000","$707,036",2020-09-22,"$645,000",2 Bedrooms,2 Bathrooms,0 Garage,"$2,861","Condo Apt, Apartment",$536/month,-,600-699 feet??,None,"water,heat",25 days,22 day(s),2020-09-04,2020-10-02,"$2,779",3.11%,Dundas & Church,"Bike Storage, Concierge, Exercise Room, Games Room, Outdoor Pool",N,Toronto,"Prime Location! Unobstructed Northwest With Stunning City View Through Floor-To-Ceiling Windows.Super Efficient Layout Of 625 Sq Ft.2Beds And 2 Full Baths Perfect For Two Friends. Luxury Finishes Including 9 Ft Ceiling, Granite Counter, Breakfast Close To Ryerson University & George Brown College. Steps To Subway, Financial District, Eaton Center And Metro. 24Hr Streetcar At Doorsteps. Must See!"
C4894519,Unit 3211 - 20 Richardson St,Waterfront Communities C8 - Toronto,Condo Apt,"$650,000","$647,760",2020-09-02,"$640,000",1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$361/month,New,500-599 feet??,None,"water,heat",28 days,18 day(s),2020-09-01,2020-09-30,"$2,224",3.25%,Lower Jarvis & Queens Quay,"Concierge, Gym, Party/Meeting Room, Squash/Racquet Court, Tennis Court, Visitor Parking",E,Toronto,"Assignment Opportunity With Great Value! This 1 Bedroom + Den East-Facing Unit At Daniel's Lighthouse Condo Comes With A Locker And Can Be Yours To Move Into On October 13th. No Interim Occupancy Which Means You Start Paying Your Mortgage Immediately! Bright Unit With Modern Finishes, An Amazing Location With Lots More Growth To Come. The Best Of Waterfront Living Awaits You Here!"
C4883023,Unit 105 - 15 Bastion St,Niagara - Toronto,Condo Apt,"$699,000","$703,990",2020-09-19,"$677,500",2+1 Bedrooms,1 Bathrooms,1 Garage,"$3,018","Condo Apt, Apartment",$611/month,-,1000-1199 feet??,None,"water,heat",36 days,14 day(s),2020-08-24,2020-09-30,"$2,845",3.19%,Bathurst/Lakeshore,"Concierge, Guest Suites, Indoor Pool, Party/Meeting Room, Visitor Parking",W,Toronto,"Live & Work From Home! Beautiful,Spacious 2 Bedroom Plus Den/Office! Just Like A Townhome But W/All Amenities Of A Condo! No Waiting For Elevators, Just Walk-Up To Your Front Door From Your Private Street Entrance. Perfect For Pet Owners! Treed Park Directly Across The Street! This Unit Boasts Laminate Floors Throughout, A Gorgeous Kitchen W/Granite Counters,Mirrored Backsplash,Stainless Steel Appliances & A Large Breakfast Bar For Entertaining."
C4867766,Unit 3110 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,"$625,000","$626,416",2020-09-05,"$575,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,389","Condo Apt, Apartment",$303/month,0-5,500-599 feet??,None,"water,heat",48 days,22 day(s),2020-08-12,2020-09-30,"$1,830",2.33%,Yonge/Bloor/Church,"Concierge, Media Room, Outdoor Pool, Rooftop Deck/Garden, Security Guard, Visitor Parking",Sw,Toronto,"Luxurious 5 Star Building In Toronto's Most Sought-After Neighbourhood! 1 Bedroom Unit With 9 Ft' Floor To Ceiling Windows And Fantastic Balcony! European Designed Kitchen! State Of The Art Amenities: Fully Equipped Gym, Rooftop Lounge, Outdoor Infinity Pool, Huge Lobby, 24/7 Concierge. Steps To Bloor & Yonge, Fine Dining & 2 Subway Lines, Yorkville, University Of Toronto, Ryerson."
C4861863,Unit 1006 - 27 Bathurst St,Waterfront Communities C1 - Toronto,Condo Apt,"$728,800","$745,694",2020-09-26,"$671,000",2 Bedrooms,2 Bathrooms,0 Garage,"$3,458","Condo Apt, Apartment",$380/month,0-5,600-699 feet??,None,heat,53 days,20 day(s),2020-08-07,2020-10-01,"$2,300",2.42%,Front & Bathurst,"Concierge, Exercise Room, Guest Suites, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Fully Unobstructed West Views Of The Historic Fort York And Popular Stackt Market. Enjoy Evening Sunsets From Your Balcony And Cooking In Your Chef's Kitchen, Designed For Entertaining. Rejuvenate And Relax With Luxury Hotel-Inspired Amenities, Including An Outdoor Pool & Lounge, Fitness Centre, Games Room And Guest Suites. Prime Downtown Location, Walking Distance To King West Restaurants, Sporting Events, Concerts, Festivals & Queen West Shopping."
C4817824,Unit 622 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,"$699,000","$681,403",2020-09-16,"$640,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,525","Condo Apt, Apartment",$547/month,-,600-699 feet??,None,,87 days,23 day(s),2020-07-04,2020-09-29,"$2,100",2.13%,Avenue Rd. & St. Clair,,N,Toronto,"Luxurious Living At Imperial Plaza!. Minutes From Yorkville! 1+1 W 4 Pc Bath Bright & Spacious Open Concept Flr Plan, Great 20,000Sq Ft Amenities:Indoor Pool,Gym,Sauna, Squash Crts, Prty Rm, Theatre, Outdoor Courtyard, Golf Simulator, Music Rm, Visitor Parking. Lcbo & Longo's Market W: Starbucks, Sushi, Wood Burning Pizza Oven, Hot Table, Salad & Soup Bars On Ground Floor"
C4924653,Unit 5404 - 1080 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$645,000","$653,117",2020-09-27,"$641,000",0+1 Bedrooms,1 Bathrooms,0 Garage,"$2,219","Condo Apt, Apartment",$288/month,-,0-499 feet??,None,"water,heat",5 days,23 day(s),2020-09-23,2020-10-01,"$1,650",1.97%,Bay & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Spectacular Luxury Unit In Prime Downtown Location With Jaw-Dropping South City & Lake View. In The Heart Of The Financial District. Easy Access To Ttc, Buses + Subway. Steps To Bloor St. Close Proximity To Hospitals, Gov't Offices, & Research Facilities On University Ave. Open Concept Layout, Modern Kitchen Complete With B/I S/S Appliances & Ample Cabinetry. Private Balcony, Separate Den. Excellent Amenities, 24 Hr Concierge & Visitor Parking Available."
E4922541,Unit 203 - 61 Main St,East End-Danforth - Toronto,Condo Apt,"$629,000","$629,729",2020-09-30,"$608,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,105","Condo Apt, Apartment",$444/month,31-50,800-899 feet??,None,water,6 days,18 day(s),2020-09-22,2020-10-03,"$2,164",2.74%,Kingston Rd/Gerrard St E,"Party/Meeting Room, Rooftop Deck/Garden, Security System",N,Toronto,"Upper Beach Stunning Updated 817 Sqft 2 Bdrm Condo Over Looking Side Garden. Located In Malvern School District, Walk To Danforth Go Station, Ttc Subway & Street Car. Solid Building With Elevator, Party Room, Backyard Common Garden And Rooftop Deck For Summer Relaxing. Recent Upgrades Include Modern Kitchen, S/S Dishwasher, Quartz Counters, Rolling Island, Double Sinks, Side Pantry, Led Lighting, Wood Laminante Floors, Soaker Tub, Vessel Sink And More"
C4920905,Unit 319 - 510 King St,Moss Park - Toronto,Condo Apt,"$699,000","$710,766",2020-09-24,"$735,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,927","Condo Apt, Apartment",$554/month,-,700-799 feet??,None,"water,heat",7 days,15 day(s),2020-09-21,2020-09-29,"$2,763",3.12%,Sumach & River,"Bbqs Allowed, Gym, Party/Meeting Room, Rooftop Deck/Garden",Ne,Toronto,"Dream Of Downtown Loft Sought 1 Bedroom With 10 Ft Ceiling In Historic Corktown. Custom Unit Modern, Spacious And Bright Every Bedroom With Closet Organizers. Kitchen Design Cupboards With Miele S/S Appliances, Backslash, Stunning Ceasarestone Central Island With Stools, Potlights. Don't Miss This Corner Unit With A Large Balcony, Fully Upgraded. Walking Distance To Distillery."
C4916370,Unit 315 - 253 Merton St,Mount Pleasant West - Toronto,Condo Apt,"$679,000","$686,408",2020-09-23,"$670,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,619","Condo Apt, Apartment",$796/month,-,700-799 feet??,None,"water,hydro,heat",11 days,17 day(s),2020-09-17,2020-09-28,"$2,609",2.57%,Yonge St & Mt. Pleasant,"Concierge, Exercise Room, Party/Meeting Room, Visitor Parking",Ne,Toronto,"Bright And Spacious 2-Bedroom Suite In One Of Davisville's Most Sought-After Vertical Villages. A True Community Atmosphere In A Pet-Friendly, Exceptionally Well Managed Building With ""On-Site"" Property Manager. 24 Hour Concierge To Receive Your Deliveries. Only 124 Suites In The Building! Maintenance Fees Include Heat, Hydro & Water. Enjoy Direct Access To The Beltline Through A Secure Courtyard Garden With A Common Element Barbecue. Visitor Parking."
C4915005,Unit 731 - 50 Bruyeres Mews St,Waterfront Communities C1 - Toronto,Condo Apt,"$669,000","$712,187",2020-09-16,"$661,000",2 Bedrooms,2 Bathrooms,1 Garage,"$2,417","Condo Apt, Apartment",$542/month,0-5,800-899 feet??,None,"water,heat",12 days,20 day(s),2020-09-16,2020-09-30,"$2,683",3.02%,Bathurst/Lakeshore,"Bbqs Allowed, Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",Nw,Toronto,"Live,Work,Relax & Enjoy Waterfront Life In The Heart Of Downtown.This Stunning Light-Filled Spacious,852Sqft Unit Feature 2 Bdrm+ 2Bath Open Concept W/Beautiful Mdrn Kitchen W/Granite Counter,S/S Appliances,10Ft High Ceiling.Master Bdrm W/En Suite,W/O To Balcony W/Beautiful City View,Executive Concierge,Close To Queen West,Cn Tower,Everything You Need Is Within Walking Distance To Trails,Park,Restaurant,Lakefront,Grocery,King W & Roger Center,Easy Hwy Access"
C4914943,Unit 4006 - 295 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,"$688,000","$698,847",2020-09-25,"$642,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,663","Condo Apt, Apartment",$423/month,-,600-699 feet??,None,"water,heat",12 days,20 day(s),2020-09-16,2020-09-30,"$2,190",2.44%,Adelaide/John,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Live In The Sky In The Heart Of It All! This Perfectly Laid Out 1+1 Features An Open Concept Layout With Engineered Hardwood Thruout And A Spacious Den That Could Be Used As A Bdrm. Designer Kitchen W/ Stone Countertops, S/S Appliances + Custom Backsplash. Enjoy A Cocktail + The View From Your Balcony On The 40th Floor. Freshly Painted! Prkg Available As Rental, Pls Speak To La. Unbeatable Location, Steps To The Subway/King St Car, Restos, Shopping, Theatres."
C4909742,Unit 3102 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,"$699,000","$702,356",2020-09-26,"$780,000",2 Bedrooms,1 Bathrooms,1 Garage,"$2,872","Condo Apt, Apartment",$635/month,0-5,700-799 feet??,None,"water,heat",16 days,22 day(s),2020-09-12,2020-09-29,"$2,479",2.48%,Bloor / Yonge,,Se,Toronto,"Live In Luxury & Greenery With Amazing Views Of Rosedale Valley & Cn Tower! Built By Monarch. Spacious Open Concept Split 2 Bedrooms Layout, South East Corner Unit! Floor To Ceiling Windows And Amazing Views Of The Lake & City , S/S Kitchen Appliances, Granite Counter Tops Great Amenities Conveniently Located On Bloor & Church, Steps To Yonge & Bloor Subway, And Upscale Yorkville /Bloor Street Shopping."
C4905624,Unit 520 - 20 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,"$599,000","$626,813",2020-09-22,"$580,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,326","Condo Apt, Apartment",$484/month,15-Nov,700-799 feet??,None,"water,heat",18 days,20 day(s),2020-09-10,2020-09-29,"$2,204",2.69%,Front St & Blue Jays Way,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Welcome To The Highly Sought After Element Condo By Tridel. Rarely Offered 1 Bedroom + Den Corner Suite. Balcony With Desired Unobstructed View. Entrance With Foyer, Laundry & Closet Nicely Situated. Beautiful Open-Concept Modern Kitchen W/ Granite Countertops & Island. Prime Downtown Location In The Heart Of The Entertainment District. Walking Distance To Financial District, Theaters, Waterfront. Rogers Centre. Cn Tower, Restaurants And More."
C4904155,Unit 301 - 909 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$699,000","$711,401",2020-09-18,"$685,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,819","Condo Apt, Apartment",$621/month,-,700-799 feet??,None,"water,hydro,heat",19 days,23 day(s),2020-09-09,2020-09-30,"$2,304",2.19%,Bay/Wellesley,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",W,Toronto,"Prime Location And Ready For Renovation! Large 1+Den Corner Suite With Large Living Spaces, Great Layout With Lots Of Windows And Light, 2 Walkouts To Very Large West Facing Balcony. Incredible Value. Master Bedroom W/Large Closet & Walkout To Balcony, Tree Top View, Easy Access To Street. Very Large Den Could Be 2nd Bdrm. Marbled Bathroom, Large Laundry Closet. 24Hr Concierge, Visitor Pkg, Party Rm, Terrace, Gym. Uoft, Shopping, Parks."
W4897695,Unit 1404 - 75 Emmett Ave,Mount Dennis - Toronto,Condo Apt,"$559,000","$575,976",2020-09-24,"$552,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$1,373","Condo Apt, Apartment",$838/month,-,1200-1399 feet??,None,"water,heat",25 days,16 day(s),2020-09-03,2020-09-30,"$2,300",2.59%,Eglinton & Scarlett,,N,Toronto,"Bright And Spacious 2 + Den Bedroom Unit, In The Eglinton Flats Neighborhood. Laminate Flooring Throughout, Stainless Steel Appliances, Built-In Dishwasher, Spacious Closet Space And A Beautiful 2 Pc Ensuite In The Master Bedroom. Astonishing Views From The Balcony Overlooking Emmett And A York Humber High School. Ttc Bus Stop At Your Doorstep, Best Yet, Enormous Park Just Around The Building For A Get Together Picnic And Playground."
C4888202,Unit 721 - 57 St Joseph St,Bay Street Corridor - Toronto,Condo Apt,"$649,900","$644,464",2020-09-25,"$618,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,033","Condo Apt, Apartment",$274/month,0-5,0-499 feet??,None,"water,heat",32 days,23 day(s),2020-08-27,2020-09-29,"$1,925",2.53%,St Joseph & Bay St,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Visitor Parking",Nw,Toronto,"This Open Concept 1 Bdrm Unit Features 9Ft Ceiling, Upgraded Kitchen, Ensuite Laundry And Hardwood Flooring Throughout. Walk Out To Balcony With Beautiful Unobstructed Views. Steps To U Of T, Queen's Park, Public Transit, Hospitals, Yorkville, Groceries, And Bloor Shopping Street. State Of The Art Amenities Incl Fully Equipped Gym, Rooftop Lounge, Visitor's Parking And Outdoor Swimming Pool."
C4877344,Unit 807 - 1486 Bathurst St,Humewood-Cedarvale - Toronto,Condo Apt,"$649,000","$638,624",2020-09-22,"$626,500",1 Bedrooms,1 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$476/month,New,500-599 feet??,None,"water,heat",40 days,13 day(s),2020-08-19,2020-09-29,"$1,677",2.14%,Bathurst & St. Clair,"Bike Storage, Concierge, Gym, Party/Meeting Room",Sw,Toronto,"Live Like A Baron/Baroness At The Barrington In This Rarely Available 1Br Featuring 2 Balconies Overlooking Clear S/W Views Of Stunning St. Clair W. Enjoy An Excellent & Super-Functional Layout With Top-Of-The-Line Brand New Appliances In This Never-Been-Lived-In Spacious 588Sf Unit, Or Treat As An Aaa Investment And Source Discerning Residents Who Wish To Be Close To Ttc, Wychwood Barns And All Amazing Amenities That This Vibrant Neighbourhood Has To Offer."
C4927343,Unit 804 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$555,000","$539,138",2020-09-29,"$510,000",1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$306/month,New,0-499 feet??,None,"water,heat",3 days,18 day(s),2020-09-24,2020-10-01,"$1,842",3.21%,Jarvis & Queens Quay,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Tennis Court",S,Toronto,"Brand New South Facing 1 Bed At Daniels Lighthouse. Enjoy Lake Views From Balcony. Perfect For First Time Buyer & Investors! Live Steps To Toronto's Waterfront, Sugar Beach, Transit, St Lawrence Market, Loblaws, George Brown, Lcbo, Union Station And Much More. Quick Access To Dvp & Gardiner. Fantastic Layout With No Wasted Space. Built By Award Winning Daniels. A Must See!"
C4923259,Unit 2108 - 25 Telegram Mews,Waterfront Communities C1 - Toronto,Condo Apt,"$669,900","$688,765",2020-09-29,"$643,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,243","Condo Apt, Apartment",$395/month,0-5,600-699 feet??,None,"water,heat",5 days,20 day(s),2020-09-22,2020-10-02,"$1,950",2.19%,Front & Spadina,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto,"A Condo With A View W/ Low Condo Fees!! Bright South Facing 1Br+Den,670 Sq.Ft.+Balcony, Total 708 Sq.Ft. Brand New Kitchen Including Stainless Steel Appliances, Beautiful Bathroom Reno 2018, Freshly Painted. Best Layout With Low Condo Fees.Fantastic Amenities Include:Yoga/Spinning/Dance Studio, Outdoor Tanning Deck,Multi-Purpose Gym, Tai-Chi/Outdoor Exercise Area, Theatre,Karaoke/Music Room, Guest Suites, Whirlpool, Large Indoor Swimming Pool & So Much More.."
