Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4838278,Unit 2709 - 426 University Ave,University - Toronto,Condo Apt,"$ 659,000","$673,319",2020-07-21,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,254","Condo Apt, Apartment",$435/month,0-5,500-599 feet²,None,"water,heat",72 days,18 day(s),2020-07-20,2020-07-21,"$1,910",2.12%,University/Dundas,"Concierge, Exercise Room, Gym",E,Toronto,"Rcmi Condo Stunning 1Br Unit With East Facing, Fantastic Downtown Location, Steps To Financial District, St. Patrick Subway Station And Dundas Streetcar, Art Gallery Of Ontario, Ocad, Hospital, China Town, Eaton Center. 9' Ceilings. Laminate Throughout. Granite Countertop. Large Island For Dining. Amenities: Fitness Center, Car-Share, 24Hr Concierge, Bicycle Storage. Don't Miss The Opportunity To Own In One Of Toronto's Most Sought After Neighbourhoods!"
C4823217,Unit 3806 - 426 University Ave,University - Toronto,Condo Apt,"$ 668,800","$677,234",2020-09-11,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,255","Condo Apt, Apartment",$410/month,0-5,500-599 feet²,,"water,heat",85 days,22 day(s),2020-07-08,2020-09-11,"$1,908",2.11%,University/Dundas,"Concierge, Exercise Room, Gym, Recreation Room, Security Guard",S,Toronto,"Final Sale !! 494 Sf + 80 Sf Balcony!! South Exposure,With Unobstructed View Of Cn Tower And Lake Ontario, High Smooth Ceilings, Laminate Floor Throughout, Frosted Glazed Sliding Doors, Glass Tile Backsplash, Granite Counters, B/I Appliances, Subway In Front Of Building, Walk To Uot, Queens Park And Govt Buildings.Walking Distance To Theaters, Restaurants, Financial Center Residences At Rcmi On University. Landmark Tower Built By Renowned Builder Tribute."
C4905112,Unit 1701 - 210 Simcoe St,University - Toronto,Condo Apt,"$ 759,000","$760,142",2020-09-29,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,903","Condo Apt, Apartment",$471/month,0-5,700-799 feet²,None,"water,heat",22 days,22 day(s),2020-09-08,2020-09-28,"$2,110",2%,University / Queen,,Se,Toronto,"** Luxury 1Br+1Den Unit Centrally Located In The Heart Of Downtown Toronto ** Walking Distance To Two Subways (St. Patrick & Os 746 Sqft Unit + 80 Sqft Balcony, With An Unobstructed View Of The Cn Tower. 9-Ft High Ceilings, Open Concept Interior Layout & Modern Design, Upgraded Cabinets, Granite Countertops, Backsplash** Laminate Floors Thru-Out *Spacious Den Makes For A Great Home Office Or 2nd Bedroom. Large Windows To Enjoy The Beautiful View."
C4803695,Unit 1402 - 280 Simcoe St,University - Toronto,Condo Apt,"$ 999,000","$1,054,467",2020-09-13,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,950","Condo Apt, Apartment",$1101/month,31-50,1400-1599 feet²,None,"water,hydro,heat",100 days,22 day(s),2020-06-22,2020-09-13,"$3,143",1.73%,W. University / S. Dundas,"Bbqs Allowed, Concierge, Exercise Room, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",Ne,Toronto,"Downtown Luxury Condo..Newly Painted. Approx. 1498 Sq Ft., Northeast Corner Unit. High Floor, 2 Split Bedrooms. 2 Washrooms, A Lot Of Storage & Closet Space. Bright Move-In Condition. Well Maintained Building, Lots Of Amenities. Steps To Oca, Hospitals, U Of T, Dental School, City Hall, China Town. 1 Min Walk To Subway Station."
C4908424,Unit 413 - 783 Bathurst St,University - Toronto,Condo Apt,"$ 697,700","$670,321",2020-09-19,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,447","Condo Apt, Apartment",$439/month,-,600-699 feet²,None,heat,19 days,23 day(s),2020-09-11,2020-09-19,"$1,800",1.87%,Bathurst/Bloor,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Welcome To B. Street Condos In One Of The Most Desired Neighbourhoods In The City - The Annex . This One Br Corner Suite Features 636 Sq Ft Of Living Space, Big Terrace With Gorgeous Views Of The The City & Cn Tower. Modern Design Throughout With Spacious European Style Kitchen & Built In S.S Appliances. Steps To Ttc, U Of T, Restaurants & Much More. Excellent Building Amenities Include: Gym, Party Room W/Outdoor Terrace, Visitor Parking & 24-Hr Concierge."
C4892319,Unit 304 - 736 Spadina Ave,University - Toronto,Condo Apt,"$ 735,000","$724,092",2020-09-01,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 3,190","Condo Apt, Apartment",$557/month,11-15,700-799 feet²,None,,30 days,22 day(s),2020-08-31,2020-09-01,"$1,800",1.44%,Bloor And Spadina,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Rare Find In The Heart Of The Annex. First Listing For This Building In A Year! Right At Bloor/Spadina. Bright Corner. South West 9 Ft Ceilings. Across The Street From Uts. Walk To U Of T, Miles Nadal Jcc And Steps To Ttc Subway. Locker Included. Flexible Occupancy."
C4925782,Unit 205 - 80 Vanauley St,University - Toronto,Condo Apt,"$ 1,398,000","$1,436,041",2020-09-24,,2+1 Bedrooms,3 Bathrooms,1 Garage,"$ 4,272","Condo Apt, Apartment",$1101/month,-,1200-1399 feet²,None,heat,7 days,22 day(s),2020-09-23,2020-09-24,"$3,577",1.59%,Queen/Spadina/,"Bbqs Allowed, Concierge, Exercise Room, Media Room, Party/Meeting Room, Rooftop Deck/Garden",Nw,Toronto,"One Of A Kind In The City! Almost 1300 Sqf. !!!Located In Toronto's Remarkable Queen And Spadina Neighborhood, Tridel's Sq2 Direct Access To The Exciting Queen Street Cafes, Shops. At Heart Of The Fashion District And 7 Minute Walk To The Financial District Large 2 Bedrooms Plus Den Or 3rd. Bedroom- 3 Bathrooms- Parking And Locker Large Balcony-Corner Unit -Full Of Natural Light-High Ceiling. Floor Plan Attached"
C4890333,Unit 2204 - 71 Simcoe St,University - Toronto,Condo Apt,"$ 819,000","$833,373",2020-09-10,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,957","Condo Apt, Apartment",$1074/month,-,1000-1199 feet²,None,"water,hydro,heat",33 days,22 day(s),2020-08-28,2020-09-09,"$2,721",1.78%,University/King,"Concierge, Gym, Party/Meeting Room, Sauna, Visitor Parking",E,Toronto,"A Beautiful 1100Sf 1+1 Condo In Symphony Place*25' Wide 18' Deep Living/Dining W/Two 9'Wide Windows*Door At Den Removed*Spacious Bdrm W/Closet Organizers On 22/Fl W/Views To East & South To The Lake *Bright In Morning*Cool In Hot Summer Pm*Hardwood Flr Throughout*Brand New Quartz Countertops, Faucet & U/M Sink *Ample Cabinets, Counter, Linen & Closet Spaces*Breakfast Area*Newly Painted *Over-Sized Locker*Premium Stand Alone Parking Space"
C4793606,Unit 424 - 158 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 649,900","$645,455",2020-06-22,,2 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",-,-,600-699 feet²,None,,107 days,19 day(s),2020-06-15,2020-06-22,"$2,793",4.92%,Front St E / Sherbourne,,S,Toronto,"Incredible Assignment Located At The St. Lawrence Condos. This South Facing, 2 Bedroom Unit Features 9Ft Ceilings, Laminate Flooring Throughout And A Great Size Balcony. Kitchen Is Equipped With Stainless Steel Appliances And Granite Countertops. Prime Location! Walk To Union Station, St.Lawrence Market, The Financial District, George Brown College, Uoft, Shops, Restaurants & More! 24 Hr Security, Outdoor Pool, Gym, Party Room And Guest Suites."
C4912324,Unit 608 - 1 Scott St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 699,000","$333,119",2020-09-17,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,856","Condo Apt, Apartment",$473/month,-,700-799 feet²,None,"water,heat",15 days,18 day(s),2020-09-15,2020-09-17,"$2,291",5.28%,Front & Esplanade,"Concierge, Exercise Room, Games Room, Guest Suites",N,Toronto,"Beam Me Up,Scotty! Coming In Hot To One Of The Most Sought After & Historical Neighbourhoods In Toronto Is This 1 Bdrm + Den In The St. Lawrence Market W/ Over 703Sqft Of Practical Space. Floor-To-Ceiling Windows, Soaring 9Ft Ceilings & Private Balcony,This Is The One You've Been Waiting Light Years For. Supremely Functional Floor Plan Includes A Sizeable Master & An Open-Concept Living Space. Modern Kitchen Features Granite Countertops & Integrated S/S Appl."
C4917832,Unit 427 - 38 The Esplanade,Waterfront Communities C8 - Toronto,Condo Apt,"$ 799,900","$829,981",2020-09-29,,2 Bedrooms,2 Bathrooms,2 Garage,"$ 3,154","Condo Apt, Apartment",$564/month,New,800-899 feet²,None,water,13 days,18 day(s),2020-09-17,2020-09-29,"$3,999",4.3%,Front And Yonge,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"London On The Esplanade! Fantastic Location. Steps To Union Station, Financial District & Shops Of St Lawrence Market. 2Br Corner Suite W/Desirable West Views O/Looks Outdoor Pool Courtyard, T.O Cityscape & Cn Tower. Split Bdrm Plan, Locker & 2 Car Tandem Parking. Great Layout/Design, 9' Ceilings, New Floors, Granite Counter, Marble Tiles, Slate B/Splash. 24Hr Concierge, Fabulous Amenities- Outdoor Pool, Hot Tub, Media & Lounge, Library, Gym, Roof Top Terrace"
C4924005,Unit 3401 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 529,900","$524,064",2020-09-23,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",-,New,0-499 feet²,None,"water,heat",9 days,18 day(s),2020-09-22,2020-09-23,"$1,842",4.01%,Lower Jarvis & Queens Quay,"Concierge, Gym, Media Room, Outdoor Pool, Party/Meeting Room, Tennis Court",E,Toronto,"Perfect 1 Bed Layout With Large Balcony And Stunning Water Views. This East Facing Unit Is On A High Floor With Amazing Water Views Is Located At The Bottom Of Jarvis And Queens Quay, With 9' Ceilings, Contemporary Finishes Throughout, A Locker And Huge Balcony. (Photo Of View Shows Direction And View But Is Shot From 9 Floors Below The Advertised Unit) The Residents Of This Luxurious High Rise Will Enjoy Some Of The Best Amenities Around."
C4927397,Unit 2301 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 539,900","$526,934",2020-09-28,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",-,New,0-499 feet²,None,"water,heat",6 days,18 day(s),2020-09-24,2020-09-28,"$1,842",3.99%,Lower Jarvis & Queens Quay,"Concierge, Gym, Media Room, Outdoor Pool, Party/Meeting Room, Tennis Court",E,Toronto,"Perfect 1 Bed Layout With Large Balcony And Stunning Water Views. This East Facing Unit Is On A High Floor With Amazing Water Views Is Located At The Bottom Of Jarvis And Queens Quay, With 9' Ceilings, Contemporary Finishes Throughout, A Locker And Huge Balcony. (Photo Of View Shows Direction And View But Is Shot From 9 Floors Below The Advertised Unit) The Residents Of This Luxurious High Rise Will Enjoy Some Of The Best Amenities Around."
C4897825,Unit 605 E - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 645,000","$653,291",2020-09-24,,2 Bedrooms,2 Bathrooms,0 Garage,$ 2,"Condo Apt, Apartment",$422/month,New,600-699 feet²,None,"water,heat",28 days,18 day(s),2020-09-03,2020-09-24,"$2,667",3.88%,Front/Sherbourne,"Concierge, Games Room, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto,"Brand New Condo By Pemberton Group To Be Ready For Occupancy In Oct 2022. Prime Location On Front St E & Sherbourne- Steps To Financial District, Union Station, And Waterfront! 2 Bed + 2 Bath With Balcony! East Exposure. Excess Of Amenities Including Infinity-Edge Pool, Rooftop Cabanas, Outdoor Bbq Areas, Basketball Court, Games Room, Gym, Yoga Studio, Party Room And More!"
C4754895,Unit 518 - 20 Richardson St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 761,900","$768,528",2020-06-06,,2 Bedrooms,2 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$372/month,New,600-699 feet²,None,"water,heat",148 days,18 day(s),2020-05-05,2020-06-06,"$2,991",3.86%,Queens Quay/Lower Jarvis,,N,Toronto,"Centrally Located At Lower Jarvis And Queens Quay,This Building Offers The Convenience Of Being Next To Loblaws, The Gardner, And Of Course Sugar Beach. A Walk Or Drive To St. Lawrence Market And The Distillery District. Building Amenities Include A Fitness Centre, Theatre, Arts & Crafts Studio, Garden Prep Studio, Tennis/Basketball Court, And Gardening Plots. Fantastic Opportunity To Be By The Waterfront."
C4930516,Unit 2402 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 449,000","$452,254",2020-09-29,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$333/month,0-5,500-599 feet²,None,"water,heat",2 days,18 day(s),2020-09-28,2020-09-30,"$1,842",3.76%,Lower Jarvis & Queens Quay,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Tennis Court",E,Toronto,"Brand New Building In Toronto's Up & Coming Neighbourhood, East Bayfront! 1 Br, 1 Bath Condo Custom Designed By Cecconi Simone W/ Views Of Lake Ontario. Kitchen Feat Miele Appliance Package, Imported Tile Backsplash, Quartz Countertop & Contemporary Light Fixture. Designer Bathroom W/ High-End Finishes Such As Imported Floor Tiles. Br Feat 9Ft Ceilings & Large Windows To Allow For Natural Light. Rare Opportunity To Get Into Amazing Building W/ Great Location."
C4843309,Unit 1713 - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 540,000","$540,192",2020-09-24,,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$367/month,New,500-599 feet²,None,"water,heat",68 days,18 day(s),2020-07-24,2020-09-24,"$2,160",3.74%,Front/Sherbourne,"Concierge, Games Room, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",E,Toronto,"Brand New Condo By Pemberton Group To Be Ready For Occupancy In Oct 2022. Prime Location On Front St E & Sherbourne- Steps To Financial District, Union Station, And Waterfront! 1 Bed + Den, 1 Bath With Balcony! East Exposure. Locker Included. Excess Of Amenities Including Infinity-Edge Pool, Rooftop Cabanas, Outdoor Bbq Areas, Basketball Court, Games Room, Gym, Yoga Studio, Party Room And More!"
C4932918,25 The Esplanade St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 895,900","$908,368",2020-09-30,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 3,364","Condo Apt, Apartment",-,-,1200-1399 feet²,None,"water,hydro,heat",1 days,18 day(s),2020-09-29,2020-09-29,"$3,250",3.71%,Younge/Front,"Bike Storage, Concierge, Exercise Room, Media Room, Party/Meeting Room, Sauna",E,Toronto,"""Bachelor Penthouse Suite"", Steps To St. Lawrence Market, Union Station, & Entertainment/Financial Districts Of Downtown Toronto. Spectacular Unit W/Breathtaking Views. 2+1 Bdrms , 2 Bths, Wall To Wall Hand Scraped Hardwood Floors, 10Ft Ceilings, W/I Closet W/Vanity Enclave, Linen Closet, Open Concept Kitchen-L/R-D/R, Large Front Foyer W/Tile Floors, Personal Laundry, Coat Closet, Pantry And More! Common Amenities Include 7 Terraces & Rooftop Terrace."
C4927035,Unit 419 - 20 Richardson St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 760,000","$742,632",2020-09-24,,2 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$370/month,New,700-799 feet²,,"water,heat",7 days,18 day(s),2020-09-24,2020-09-24,"$2,800",3.7%,Queens Quay/Lower Jarvis,"Exercise Room, Gym, Party/Meeting Room, Security Guard, Tennis Court",Ne,Toronto,"Daniel's Lighthouse East Tower - The Newest Addition To The Triumphant Daniels Waterfront At City Of The Arts Community. This Spacious Brand New 2Bed + 2Bath Suite Offers N/E Views With A Large Wrapped Around Balcony. It's Located At Lower Jarvis & Queens Quay With The Convenience Of Being Next To Loblaws, The Gardner, And Of Course Sugar Beach. A Walk Or Drive To St. Lawrence Market And The Distillery District. Fantastic Opportunity To Be By The Waterfront."
C4872739,Unit 3912 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 839,900","$829,690",2020-09-10,,2 Bedrooms,2 Bathrooms,1 Garage,$ 1,"Condo Apt, Apartment",$1/month,-,800-899 feet²,None,"water,heat",45 days,17 day(s),2020-08-16,2020-09-10,"$2,650",3.65%,Lower Jarvis & Queens Quay,"Concierge, Exercise Room, Gym, Party/Meeting Room, Security Guard, Visitor Parking",E,Toronto,"Daniels Lighthouse West Tower Condo, Live In Water Front Community, Walk To Sugar Beach, Boardwalk. All Downtown Amenities Within Walking Distance. 5 Mins To Billy Bishop Airport. 5 Mins To St Lawrence Market. Spacious 2 Bedrooms, 2 Bath, Clear East View Of The City."
C4893982,Unit 1202 E - 177 Front St E,Waterfront Communities C8 - Toronto,Condo Apt,"$ 519,900","$531,811",2020-09-24,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$332/month,New,500-599 feet²,None,"water,heat",29 days,18 day(s),2020-09-01,2020-09-24,"$2,021",3.58%,Front/Sherbourne,"Concierge, Games Room, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",S,Toronto,"Clear South Skyline Views From This Brand New Condo By Pemberton! Occupancy Est End Of 2022. Prime Location On Front St E & Sherbourne- Steps To Financial District, Union Station, St Lawrence Mkt & Waterfront! Functional 1 Bedroom, 1 Bath And Balcony! Includes 1 Locker! Excess Of Amenities: Infinity-Edge Pool, Rooftop Cabanas, Outdoor Bbq Area, Basketball Court, Games Room, Gym, Yoga Studio, Party Room And More! This East Core Development Is Not To Be Missed!"
C4923885,Unit 1602 - 1 Market St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 599,000","$604,403",2020-09-27,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,129","Condo Apt, Apartment",$306/month,6-10,500-599 feet²,None,water,9 days,18 day(s),2020-09-22,2020-09-22,"$2,400",3.57%,Front / Jarvis,"Bbqs Allowed, Concierge, Exercise Room, Guest Suites, Party/Meeting Room",W,Toronto,"Luxury Condo Prime Location, 1 + Den Unit At Mid Floor, Unobstructed Cn Tower (West View). Fresh Paint, 9 Ft' Smooth Ceiling At Bedroom, Lots Of Upgrades, 18 Pot Lights (Locate At: Foyer, Kitchen, Living, Den), Wood Flooring Through Out, Mosaic Kitchen Back Splash, Under Cabinet Lights, Caesar Stone Counter Top, And More...Steps To St. Lawrence Market, Shopper, Bank, Art Center, Lake Front, College, Etc."
C4912940,Unit 2813 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 819,000","$799,997",2020-09-15,,2 Bedrooms,2 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",-,New,700-799 feet²,None,"water,heat",15 days,18 day(s),2020-09-15,2020-09-15,"$2,450",3.49%,Queens Quay/Lower Jarvis,"Gym, Indoor Pool, Outdoor Pool, Visitor Parking",E,Toronto,"Highly Coveted Daniel's Lighthouse West Tower Waterfront Community, Beaches, Walk To Sugar Beach, Close To Highway, Loblaws,Distillery District, St. Lawrence Market. Never Lived In. 24Hr Concierge, Parking & Locker Included, Fitness Centre, Theatre, Arts And Crafts Studio, Tennis & Basketball Courts, Rooftop Garden, Party Room, Heart Of The City-Lake, Cafes, Restaurants, Close To George Brown, Corus Entertainment, Outdoor Pool With Bbq & Cabana"
C4914497,Unit 3103 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,"$ 829,000","$801,688",2020-09-22,,2 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",-,New,700-799 feet²,None,"water,heat",14 days,18 day(s),2020-09-16,2020-09-30,"$2,450",3.48%,Queen's Quay/Lower Jarvis,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Tennis Court",Se,Toronto,"Assignment Sale! High Floor, Lake View 2 Bed, 2 Bath In Highly Coveted Daniels Waterfront. Parking & Locker Included. Occupancy In October Of 2020, This Split Bedroom Floorplan Boasts Large Windows That Will Be Drenched In Sunlight With A View Of Lake Ontario. Master With Ensuite And Walk-In Closet, Second Bedroom With Two Closets! Daniels Waterfront Is Set To Become A Full Mixed-Use Community With Offices, Shopping, Restaurants, And Cafes."
