Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4883023,Unit 105 - 15 Bastion St,Niagara - Toronto,Condo Apt,699000.0,703990.0,2020-09-19,677500.0,2+1,1,1,3018.0,"Condo Apt, Apartment",611.0,,1000-1199 feet??,,"water,heat",36,14.0,2020-08-24,2020-09-30,2845.0,3.19,Bathurst & Lakeshore,"Concierge, Guest Suites, Indoor Pool, Party/Meeting Room, Visitor Parking",W,Toronto,"Live & Work From Home! Beautiful,Spacious 2 Bedroom Plus Den/Office! Just Like A Townhome But W/All Amenities Of A Condo! No Waiting For Elevators, Just Walk-Up To Your Front Door From Your Private Street Entrance. Perfect For Pet Owners! Treed Park Directly Across The Street! This Unit Boasts Laminate Floors Throughout, A Gorgeous Kitchen W/Granite Counters,Mirrored Backsplash,Stainless Steel Appliances & A Large Breakfast Bar For Entertaining."
C4867766,Unit 3110 - 42 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,625000.0,626416.0,2020-09-05,575000.0,1,1,0,2389.0,"Condo Apt, Apartment",303.0,0-5,500-599 feet??,,"water,heat",48,22.0,2020-08-12,2020-09-30,1830.0,2.33,Yonge & Bloor & Church,"Concierge, Media Room, Outdoor Pool, Rooftop Deck/Garden, Security Guard, Visitor Parking",SW,Toronto,"Luxurious 5 Star Building In Toronto's Most Sought-After Neighbourhood! 1 Bedroom Unit With 9 Ft' Floor To Ceiling Windows And Fantastic Balcony! European Designed Kitchen! State Of The Art Amenities: Fully Equipped Gym, Rooftop Lounge, Outdoor Infinity Pool, Huge Lobby, 24/7 Concierge. Steps To Bloor & Yonge, Fine Dining & 2 Subway Lines, Yorkville, University Of Toronto, Ryerson."
C4861863,Unit 1006 - 27 Bathurst St,Waterfront Communities C1 - Toronto,Condo Apt,728800.0,745694.0,2020-09-26,671000.0,2,2,0,3458.0,"Condo Apt, Apartment",380.0,0-5,600-699 feet??,,heat,53,20.0,2020-08-07,2020-10-01,2300.0,2.42,Front & Bathurst,"Concierge, Exercise Room, Guest Suites, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Fully Unobstructed West Views Of The Historic Fort York And Popular Stackt Market. Enjoy Evening Sunsets From Your Balcony And Cooking In Your Chef's Kitchen, Designed For Entertaining. Rejuvenate And Relax With Luxury Hotel-Inspired Amenities, Including An Outdoor Pool & Lounge, Fitness Centre, Games Room And Guest Suites. Prime Downtown Location, Walking Distance To King West Restaurants, Sporting Events, Concerts, Festivals & Queen West Shopping."
C4817824,Unit 622 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,699000.0,681403.0,2020-09-16,640000.0,1+1,1,1,2525.0,"Condo Apt, Apartment",547.0,,600-699 feet??,,,87,23.0,2020-07-04,2020-09-29,2100.0,2.13,Avenue Rd. & St. Clair,,N,Toronto,"Luxurious Living At Imperial Plaza!. Minutes From Yorkville! 1+1 W 4 Pc Bath Bright & Spacious Open Concept Flr Plan, Great 20,000Sq Ft Amenities:Indoor Pool,Gym,Sauna, Squash Crts, Prty Rm, Theatre, Outdoor Courtyard, Golf Simulator, Music Rm, Visitor Parking. Lcbo & Longo's Market W: Starbucks, Sushi, Wood Burning Pizza Oven, Hot Table, Salad & Soup Bars On Ground Floor"
C4924653,Unit 5404 - 1080 Bay St,Bay Street Corridor - Toronto,Condo Apt,645000.0,653117.0,2020-09-27,641000.0,0,1,0,2219.0,"Condo Apt, Apartment",288.0,,0-499 feet??,,"water,heat",5,23.0,2020-09-23,2020-10-01,1650.0,1.97,Bay & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Spectacular Luxury Unit In Prime Downtown Location With Jaw-Dropping South City & Lake View. In The Heart Of The Financial District. Easy Access To Ttc, Buses + Subway. Steps To Bloor St. Close Proximity To Hospitals, Gov't Offices, & Research Facilities On University Ave. Open Concept Layout, Modern Kitchen Complete With B/I S/S Appliances & Ample Cabinetry. Private Balcony, Separate Den. Excellent Amenities, 24 Hr Concierge & Visitor Parking Available."
E4922541,Unit 203 - 61 Main St,East End-Danforth - Toronto,Condo Apt,629000.0,629729.0,2020-09-30,608000.0,2,1,1,2105.0,"Condo Apt, Apartment",444.0,31-50,800-899 feet??,,water,6,18.0,2020-09-22,2020-10-03,2164.0,2.74,Kingston Rd & Gerrard St E,"Party/Meeting Room, Rooftop Deck/Garden, Security System",N,Toronto,"Upper Beach Stunning Updated 817 Sqft 2 Bdrm Condo Over Looking Side Garden. Located In Malvern School District, Walk To Danforth Go Station, Ttc Subway & Street Car. Solid Building With Elevator, Party Room, Backyard Common Garden And Rooftop Deck For Summer Relaxing. Recent Upgrades Include Modern Kitchen, S/S Dishwasher, Quartz Counters, Rolling Island, Double Sinks, Side Pantry, Led Lighting, Wood Laminante Floors, Soaker Tub, Vessel Sink And More"
C4920905,Unit 319 - 510 King St,Moss Park - Toronto,Condo Apt,699000.0,710766.0,2020-09-24,735000.0,1,1,1,2927.0,"Condo Apt, Apartment",554.0,,700-799 feet??,,"water,heat",7,15.0,2020-09-21,2020-09-29,2763.0,3.12,Sumach & River,"Bbqs Allowed, Gym, Party/Meeting Room, Rooftop Deck/Garden",NE,Toronto,"Dream Of Downtown Loft Sought 1 Bedroom With 10 Ft Ceiling In Historic Corktown. Custom Unit Modern, Spacious And Bright Every Bedroom With Closet Organizers. Kitchen Design Cupboards With Miele S/S Appliances, Backslash, Stunning Ceasarestone Central Island With Stools, Potlights. Don't Miss This Corner Unit With A Large Balcony, Fully Upgraded. Walking Distance To Distillery."
C4916370,Unit 315 - 253 Merton St,Mount Pleasant West - Toronto,Condo Apt,679000.0,686408.0,2020-09-23,670000.0,2,1,1,2619.0,"Condo Apt, Apartment",796.0,,700-799 feet??,,"water,hydro,heat",11,17.0,2020-09-17,2020-09-28,2609.0,2.57,Yonge St & Mt. Pleasant,"Concierge, Exercise Room, Party/Meeting Room, Visitor Parking",NE,Toronto,"Bright And Spacious 2-Bedroom Suite In One Of Davisville's Most Sought-After Vertical Villages. A True Community Atmosphere In A Pet-Friendly, Exceptionally Well Managed Building With ""On-Site"" Property Manager. 24 Hour Concierge To Receive Your Deliveries. Only 124 Suites In The Building! Maintenance Fees Include Heat, Hydro & Water. Enjoy Direct Access To The Beltline Through A Secure Courtyard Garden With A Common Element Barbecue. Visitor Parking."
C4915005,Unit 731 - 50 Bruyeres Mews St,Waterfront Communities C1 - Toronto,Condo Apt,669000.0,712187.0,2020-09-16,661000.0,2,2,1,2417.0,"Condo Apt, Apartment",542.0,0-5,800-899 feet??,,"water,heat",12,20.0,2020-09-16,2020-09-30,2683.0,3.02,Bathurst & Lakeshore,"Bbqs Allowed, Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden",NW,Toronto,"Live,Work,Relax & Enjoy Waterfront Life In The Heart Of Downtown.This Stunning Light-Filled Spacious,852Sqft Unit Feature 2 Bdrm+ 2Bath Open Concept W/Beautiful Mdrn Kitchen W/Granite Counter,S/S Appliances,10Ft High Ceiling.Master Bdrm W/En Suite,W/O To Balcony W/Beautiful City View,Executive Concierge,Close To Queen West,Cn Tower,Everything You Need Is Within Walking Distance To Trails,Park,Restaurant,Lakefront,Grocery,King W & Roger Center,Easy Hwy Access"
C4914943,Unit 4006 - 295 Adelaide St W,Waterfront Communities C1 - Toronto,Condo Apt,688000.0,698847.0,2020-09-25,642000.0,1+1,1,0,2663.0,"Condo Apt, Apartment",423.0,,600-699 feet??,,"water,heat",12,20.0,2020-09-16,2020-09-30,2190.0,2.44,Adelaide & John,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Live In The Sky In The Heart Of It All! This Perfectly Laid Out 1+1 Features An Open Concept Layout With Engineered Hardwood Thruout And A Spacious Den That Could Be Used As A Bdrm. Designer Kitchen W/ Stone Countertops, S/S Appliances + Custom Backsplash. Enjoy A Cocktail + The View From Your Balcony On The 40th Floor. Freshly Painted! Prkg Available As Rental, Pls Speak To La. Unbeatable Location, Steps To The Subway/King St Car, Restos, Shopping, Theatres."
C4909742,Unit 3102 - 28 Ted Rogers Way,Church-Yonge Corridor - Toronto,Condo Apt,699000.0,702356.0,2020-09-26,780000.0,2,1,1,2872.0,"Condo Apt, Apartment",635.0,0-5,700-799 feet??,,"water,heat",16,22.0,2020-09-12,2020-09-29,2479.0,2.48,Bloor & Yonge,,SE,Toronto,"Live In Luxury & Greenery With Amazing Views Of Rosedale Valley & Cn Tower! Built By Monarch. Spacious Open Concept Split 2 Bedrooms Layout, South East Corner Unit! Floor To Ceiling Windows And Amazing Views Of The Lake & City , S/S Kitchen Appliances, Granite Counter Tops Great Amenities Conveniently Located On Bloor & Church, Steps To Yonge & Bloor Subway, And Upscale Yorkville /Bloor Street Shopping."
C4905624,Unit 520 - 20 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,599000.0,626813.0,2020-09-22,580000.0,1+1,1,0,2326.0,"Condo Apt, Apartment",484.0,15-Nov,700-799 feet??,,"water,heat",18,20.0,2020-09-10,2020-09-29,2204.0,2.69,Front St & Blue Jays Way,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Welcome To The Highly Sought After Element Condo By Tridel. Rarely Offered 1 Bedroom + Den Corner Suite. Balcony With Desired Unobstructed View. Entrance With Foyer, Laundry & Closet Nicely Situated. Beautiful Open-Concept Modern Kitchen W/ Granite Countertops & Island. Prime Downtown Location In The Heart Of The Entertainment District. Walking Distance To Financial District, Theaters, Waterfront. Rogers Centre. Cn Tower, Restaurants And More."
C4904155,Unit 301 - 909 Bay St,Bay Street Corridor - Toronto,Condo Apt,699000.0,711401.0,2020-09-18,685000.0,1+1,1,1,2819.0,"Condo Apt, Apartment",621.0,,700-799 feet??,,"water,hydro,heat",19,23.0,2020-09-09,2020-09-30,2304.0,2.19,Bay & Wellesley,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",W,Toronto,"Prime Location And Ready For Renovation! Large 1+Den Corner Suite With Large Living Spaces, Great Layout With Lots Of Windows And Light, 2 Walkouts To Very Large West Facing Balcony. Incredible Value. Master Bedroom W/Large Closet & Walkout To Balcony, Tree Top View, Easy Access To Street. Very Large Den Could Be 2nd Bdrm. Marbled Bathroom, Large Laundry Closet. 24Hr Concierge, Visitor Pkg, Party Rm, Terrace, Gym. Uoft, Shopping, Parks."
W4897695,Unit 1404 - 75 Emmett Ave,Mount Dennis - Toronto,Condo Apt,559000.0,575976.0,2020-09-24,552000.0,2+1,2,1,1373.0,"Condo Apt, Apartment",838.0,,1200-1399 feet??,,"water,heat",25,16.0,2020-09-03,2020-09-30,2300.0,2.59,Eglinton & Scarlett,,N,Toronto,"Bright And Spacious 2 + Den Bedroom Unit, In The Eglinton Flats Neighborhood. Laminate Flooring Throughout, Stainless Steel Appliances, Built-In Dishwasher, Spacious Closet Space And A Beautiful 2 Pc Ensuite In The Master Bedroom. Astonishing Views From The Balcony Overlooking Emmett And A York Humber High School. Ttc Bus Stop At Your Doorstep, Best Yet, Enormous Park Just Around The Building For A Get Together Picnic And Playground."
C4888202,Unit 721 - 57 St Joseph St,Bay Street Corridor - Toronto,Condo Apt,649900.0,644464.0,2020-09-25,618000.0,1,1,0,2033.0,"Condo Apt, Apartment",274.0,0-5,0-499 feet??,,"water,heat",32,23.0,2020-08-27,2020-09-29,1925.0,2.53,St Joseph & Bay St,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Visitor Parking",NW,Toronto,"This Open Concept 1 Bdrm Unit Features 9Ft Ceiling, Upgraded Kitchen, Ensuite Laundry And Hardwood Flooring Throughout. Walk Out To Balcony With Beautiful Unobstructed Views. Steps To U Of T, Queen's Park, Public Transit, Hospitals, Yorkville, Groceries, And Bloor Shopping Street. State Of The Art Amenities Incl Fully Equipped Gym, Rooftop Lounge, Visitor's Parking And Outdoor Swimming Pool."
C4877344,Unit 807 - 1486 Bathurst St,Humewood-Cedarvale - Toronto,Condo Apt,649000.0,638624.0,2020-09-22,626500.0,1,1,1,,"Condo Apt, Apartment",476.0,New,500-599 feet??,,"water,heat",40,13.0,2020-08-19,2020-09-29,1677.0,2.14,Bathurst & St. Clair,"Bike Storage, Concierge, Gym, Party/Meeting Room",SW,Toronto,"Live Like A Baron/Baroness At The Barrington In This Rarely Available 1Br Featuring 2 Balconies Overlooking Clear S/W Views Of Stunning St. Clair W. Enjoy An Excellent & Super-Functional Layout With Top-Of-The-Line Brand New Appliances In This Never-Been-Lived-In Spacious 588Sf Unit, Or Treat As An Aaa Investment And Source Discerning Residents Who Wish To Be Close To Ttc, Wychwood Barns And All Amazing Amenities That This Vibrant Neighbourhood Has To Offer."
C4927343,Unit 804 - 15 Lower Jarvis St,Waterfront Communities C8 - Toronto,Condo Apt,555000.0,539138.0,2020-09-29,510000.0,1,1,0,,"Condo Apt, Apartment",306.0,New,0-499 feet??,,"water,heat",3,18.0,2020-09-24,2020-10-01,1842.0,3.21,Jarvis & Queens Quay,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Tennis Court",S,Toronto,"Brand New South Facing 1 Bed At Daniels Lighthouse. Enjoy Lake Views From Balcony. Perfect For First Time Buyer & Investors! Live Steps To Toronto's Waterfront, Sugar Beach, Transit, St Lawrence Market, Loblaws, George Brown, Lcbo, Union Station And Much More. Quick Access To Dvp & Gardiner. Fantastic Layout With No Wasted Space. Built By Award Winning Daniels. A Must See!"
C4923259,Unit 2108 - 25 Telegram Mews,Waterfront Communities C1 - Toronto,Condo Apt,669900.0,688765.0,2020-09-29,643000.0,1+1,1,1,2243.0,"Condo Apt, Apartment",395.0,0-5,600-699 feet??,,"water,heat",5,20.0,2020-09-22,2020-10-02,1950.0,2.19,Front & Spadina,"Concierge, Guest Suites, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",S,Toronto,"A Condo With A View W/ Low Condo Fees!! Bright South Facing 1Br+Den,670 Sq.Ft.+Balcony, Total 708 Sq.Ft. Brand New Kitchen Including Stainless Steel Appliances, Beautiful Bathroom Reno 2018, Freshly Painted. Best Layout With Low Condo Fees.Fantastic Amenities Include:Yoga/Spinning/Dance Studio, Outdoor Tanning Deck,Multi-Purpose Gym, Tai-Chi/Outdoor Exercise Area, Theatre,Karaoke/Music Room, Guest Suites, Whirlpool, Large Indoor Swimming Pool & So Much More.."
C4919569,Unit 605 - 701 King St W,Niagara - Toronto,Condo Apt,628000.0,636073.0,2020-09-26,619500.0,1+1,1,1,2081.0,"Condo Apt, Apartment",595.0,31-50,900-999 feet??,,water,9,14.0,2020-09-18,2020-09-29,2294.0,2.71,King & Bathurst,"Gym, Indoor Pool, Outdoor Pool, Party/Meeting Room, Security Guard, Squash/Racquet Court",SE,Toronto,"Rarely Available At The Summit! Don't Miss The Opportunity To Own This Beautiful Bright South East Corner Suite, Approx 900 Sq.Ft. With Rare Separate Dining & Living Areas, Den, Oversized Master Bdrm. This Suite Can Easily Convert To A 2 Bdrm Also. New Flooring, Floor To Ceiling Windows,Great Views Of The City & The Cn Tower,Located In The Heart Of King West, Walking Distance To Great Restaurants,Shops ,Stanley Park. Enjoy A+ Amenities And More."
C4914435,Unit 1703 - 300 Front St W,Waterfront Communities C1 - Toronto,Condo Apt,699000.0,714067.0,2020-09-17,660000.0,1+1,1,1,2860.0,"Condo Apt, Apartment",413.0,,600-699 feet??,,water,11,20.0,2020-09-16,2020-09-29,2225.0,2.44,Front & John,"Concierge, Exercise Room, Games Room, Gym, Outdoor Pool, Party/Meeting Room",SW,Toronto,"Lake View South West Exposure 1 Bedroom Condo With And Full Den That Fits Desk To Work From Home. See Virtual Tour. This Unit Is A Perfect Downtown Oasis With An Office Den. Steps To C.N. Tower And Financial District! View Of Lake From Your Livingroom. This Building Offers 24Hr Concierge, 30,000 Sf Super Club Amenities Inc: Outdoor Pool, Party/Meeting Rm, Roof Top Deck, Yoga Studio, Exercise Room, Steam Room, Billiard, Jacuzzi, Visitor Parking."
C4842975,Unit 3703 - 87 Peter St,Waterfront Communities C1 - Toronto,Condo Apt,625000.0,624263.0,2020-07-25,595000.0,1,1,0,2120.0,"Condo Apt, Apartment",291.0,0-5,500-599 feet??,,"water,heat",66,19.0,2020-07-23,2020-10-08,1875.0,2.52,King Street W & Peter St,"Bbqs Allowed, Concierge, Guest Suites, Gym, Party/Meeting Room, Recreation Room",W,Toronto,"Bright And Spacious, 1 Bedroom Condo, Located In Downtown Core. Close To All Amenities, Shopping, Transit, Business And Entertainment District."
C4925357,Unit 142 - 30 Merchant Lane,Dufferin Grove - Toronto,Condo Townhouse,699000.0,705016.0,2020-09-26,740000.0,2,2,1,2513.0,"Condo Townhouse, 2-Storey",439.0,,1000-1199 feet??,,water,3,8.0,2020-09-23,2020-09-28,3366.0,4.5,Bloor & Symington,,EW,Toronto,"Bright, Beautiful Home Chock Full Of Charm, Character & Thoughtful Features! Light-Infusing East/West Exposure + Potlights Throughout Lower Level. Closets Galore, Including Hidden Storage Under Both Staircases & Great Walk-In Closets In Both Bedrms. Master Ensuite Access. Private Terrace. Located In A Quiet & Convenient Neighbourhood, Tucked Away Off Of Bloor St. W. 8-Min Walk To Lansdowne Station, 10-Min Walk To Up Express & Go. Playground & Dog Park Onsite!"
W4922415,17 Birch Tree Cres,Mount Dennis - Toronto,Detached,599000.0,676437.0,2020-09-27,725000.0,3,1,1,2399.0,"Detached, Bungalow",,51-99,1300 feet?? (SigmaEstimate??),Finished,,4,14.0,2020-09-22,2020-09-29,2157.0,3.32,W. Of Jane & N. Of Eglinton,,E,Toronto,"Sold Firm, Waiting On Cheque. Upgraded & Immaculate Bungalow W/Great Main Flr Flow On A Lovely Wide Lot W/Private Drive & Carport. Open Concept Liv Rm Dining Room, Hardwood & Upgraded Window,Generous Bdrms.A Bsmt Family Room. Perfect For Game/Movie Nights, Lots Of Storage.Ready To Move Into Or Perfect For Those Wishing To Build/Expand. Steps To Transit,Library, Hospital, Daycare, Schools, Parks"
W4916213,Unit 1323 - 60 Heintzman St,Junction Area - Toronto,Condo Apt,569000.0,590600.0,2020-09-23,555000.0,1,1,1,1739.0,"Condo Apt, Apartment",295.0,10-Jun,500-599 feet??,,water,9,12.0,2020-09-17,2020-09-26,2353.0,3.73,Keele & Dundas,"Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",S,Toronto,"Located In The Heart Of The Junction Area, Enrich Your Lifestyle With Everything This Amazing Location Has To Offer. Minutes Away From Organic Garage & Other Trendy Supermarkets, La Fitness, Restaurants & Pubs & Boutique Shops, Call This Spacious 1 Bedroom 1 Bathroom South-Facing Unit Your New Home & Start Living The Life You Were Meant To. Did I Mention It Has Its Own Private Balcony? Unobstructed. Completely Exclusive. This Unit Will Not Last Long!"
C4910368,Unit 1013 - 7 Carlton St,Church-Yonge Corridor - Toronto,Condo Apt,588000.0,619287.0,2020-09-29,628000.0,2+1,1,0,2309.0,"Condo Apt, Apartment",719.0,,700-799 feet??,,"water,hydro,heat",12,22.0,2020-09-14,2020-10-01,2315.0,2.45,Yonge & Carlton & College,"Bike Storage, Gym, Rooftop Deck/Garden, Sauna, Security Guard, Visitor Parking",N,Toronto,"Prime Location & College Station Right At Your Doorstep. A Uniquely Bright And Spacious 2 Bedroom + Den With Over 780 Sf Of Living Space. Fully Renovated Suite With Grand Bathroom Oasis; Separate Soaker Tub, Glass Shower, Quartz Counter , Closet Organizers + More. The Building Is Extremely Well Maintained & Amenities Include An Over-Sized Gym With 100M Running Track, Sauna, Tv Lounge, Roof Top Terrace, 24 Security, Visitor Parking, & A Library."
