Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4925056,Unit 509 - 1121 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 649,900","$688,210",2020-09-23,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,693","Condo Apt, Apartment",$802/month,-,600-699 feet²,None,"water,hydro,heat",22 days,23 day(s),2020-09-21,2020-09-23,"$2,643",2.52%,Bay & Bloor,"Exercise Room, Sauna, Security Guard, Security System",Se,Toronto,"Elev'n 21 Residences Condo In Popular Yorkville/Bay & Bloor Neighbourhood. Spectacular 2 Bedroom Suite With Southeast View + Parking, 24 Hr. Concierge, Close To Transportation And Restaurants."
C4923184,Unit 1308 - 37 Grosvenor St,Bay Street Corridor - Toronto,Condo Apt,"$ 688,000","$694,223",2020-10-12,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,723","Condo Apt, Apartment",$409/month,6-10,600-699 feet²,None,"water,heat",21 days,23 day(s),2020-09-22,2020-10-09,"$2,185",2.44%,Bay & College,"Concierge, Guest Suites, Gym, Party/Meeting Room, Recreation Room, Visitor Parking",Ne,Toronto,"Luxury Murano 1+1 Condo W/ 2 Lockers At Bay&Colleage. Great Layout W/Bright South East City View! Exceptionally Maintained. Features Open Concept, Floor-To Ceiling Windows, Spacious Den Can Be Used As 2nd Bdrm, Modern Kitchen W Granite Counter Top, Stainless Appliances, Huge Storage Space! Resort-Like Amenities,24 Hour Security & Rooftop Terrace. Walk Score 98%, Transit 100% & Bike 92%, Walking Distance To Ryerson, Uoft, Entertainment, Shops & Restaurants."
C4899355,Unit 1407 - 832 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 599,990","$600,312",2020-09-05,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,139","Condo Apt, Apartment",$303/month,6-10,500-599 feet²,None,"water,heat",38 days,21 day(s),2020-09-04,2020-09-05,"$1,850",2.52%,Bay/College,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Welcome To The Burano Condominiums. This 1 Bedroom Suite Features Designer Kitchen Cabinetry With Stainless Steel Appliances, Granite Counter Tops & Undermount Sink. Bright 9' Floor-To-Ceiling Windows With Hardwood Floor Throughout. A Spacious Sized Master Bedroom With Upgraded Privacy Glass Frosted Sliding Doors & A Large Mirrored Closet. Steps To Yorkville, Boutiques, Cafes, Restaurants, U Of T, Hospital & T.T.C."
C4918075,Unit 2017 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 818,000","$846,534",2020-10-11,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,208","Condo Apt, Apartment",$487/month,0-5,800-899 feet²,None,"water,heat",24 days,23 day(s),2020-09-18,2020-10-06,"$2,595",2.37%,Bay & Richmond,"Bbqs Allowed, Concierge, Games Room, Guest Suites, Gym, Party/Meeting Room",N,Toronto,"Stunning Contemporary Condo In The Heart Of The City! This Executive Property Is Steps From City Hall, Eaton Centre, Subway , Hospitals, U Of T, Four Seasons Centre, Theatres, Resturants & The Path. Updraded Premium Finishes From Top To Bottom W/Paneled Fridge, Freezer & Dishwasher, Wall Oven, Wine Fridge, Glass Shower & Floor To Ceiling Windows. Enjoy An Unobstructed View Of Nathan Philip Sq. Fireworks From Your Large Balcony. This Condo Is A Must See!"
C4945751,Unit 610 - 889 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 709,500","$674,123",2020-10-12,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,495","Condo Apt, Apartment",$533/month,16-30,700-799 feet²,None,"water,hydro,heat",4 days,23 day(s),2020-10-08,2020-10-08,"$2,297",2.51%,Bay & Wellesley,"Exercise Room, Gym, Party/Meeting Room, Sauna, Security Guard, Visitor Parking",E,Toronto,"Opera Place,1Bedroom Plus Den, Sunny/West Balcony,Have Parking, Locker. Recently Painted,New Wood Laminate Flooring,Move-In Condition.24 Hr. Concierge Sec'ty. Underground Visitor Park'g. Recreational Facility. Steps To Subways, U Of T., Queens Park, Etc. Suite: 667 Sf + Balcony: 44 Sf. = 711 Sq Ft"
C4933628,Unit 606 - 57 St Joseph St,Bay Street Corridor - Toronto,Condo Apt,"$ 618,000","$629,005",2020-09-30,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,291","Condo Apt, Apartment",$302/month,0-5,0-499 feet²,None,"water,heat",13 days,23 day(s),2020-09-29,2020-10-11,"$1,925",2.5%,Bay St & St. Joseph St.,"Concierge, Exercise Room, Gym, Outdoor Pool, Party/Meeting Room, Security Guard",E,Toronto,"Location, Luxury & Convenience. 1-Bdrm Unit With 98 Walking Score! Steps To Uoft, Subway, Yorkville, Bay Street Corridor. Premium Layout With Full Kitchen & Island. 9Ft Ceilings. Floor To Ceiling Windows. Ensuite Laundry. Premium Terrace Overlooking Bay St. Loads Of Amenities - Gym, Rooftop Lounge, Yoga Studio, Outdoor Infinity Pool, 24-Hour Concierge, Visitor Parking. Available Options: Free Furniture"
C4933050,Unit 604 - 38 Grenville St,Bay Street Corridor - Toronto,Condo Apt,"$ 599,900","$622,526",2020-10-08,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,153","Condo Apt, Apartment",$331/month,-,500-599 feet²,None,"water,heat",13 days,23 day(s),2020-09-29,2020-10-07,"$1,925",2.49%,Bay/College St,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden",S,Toronto,"Location! Location! Steps To U Of T, Ttc, Subway, Financial District & All Other Amenities *Luxurious Murano South Tower *Beautiful One Bedroom With Large Balcony *Granite Counter Top *Laminate Flooring Thru-Out *Floor To Ceiling Window *24Hr Concierge *Multi$$$ Rec Centre W/Indoor Pool, Gym, Roof Top Running Track...And More! *Not To Be Missed!"
E4936004,Unit 1107 - 280 Donlands Ave,Danforth Village-East York - Toronto,Condo Apt,"$ 518,800","$517,845",2020-10-09,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,553","Condo Apt, Apartment",$451/month,-,500-599 feet²,None,water,11 days,25 day(s),2020-10-01,2020-10-09,"$1,850",2.64%,Donlands & Cosburn,"Bike Storage, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden, Security System, Visitor Parking",Sw,Toronto,"Welcome To The East Yorker! This Immaculate Large 1 Bedroom, 1 Full Bathroom Urban Mid-Sized Condo Penthouse Unit Features Breath Taking S/W Views Of The City Skyline & Evening Sunsets. Enjoy The Panoramic Rooftop Terrace W/Bbq, Party/Dining Room. Steps To Subway, Shops, Restaurants & The Danforth. Mins To Dvp By Car. Visitor Parking & Free Street Parking."
C4934713,Unit 2807 - 159 Wellesley St E,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 579,900","$628,722",2020-10-01,,1+1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",-,-,500-599 feet²,None,,17 days,11 day(s),2020-09-26,2020-10-01,"$2,192",4.06%,Sherbourne And Wellesley,,S,Toronto,579 Sq.Ft One Bedroom Plus Den Unit In 159 Wellesley Street East By Alterra Development. Enjoy The South Facing View From The 69 Sq.Ft Balcony. 36-Storey Condo Located At Sherbourne And Wellesley. Close To Ryerson University. Minutes To Sherbourne Subway Station And The Bloor & Yonge Subway Lines. Easy Highway Access.
C4908257,Unit 201 - 60 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 534,900","$543,465",2020-09-27,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,949","Condo Apt, Apartment",$686/month,16-30,700-799 feet²,None,"water,hydro,heat",31 days,11 day(s),2020-09-11,2020-09-27,"$2,186",2.81%,Jarvis & Wellesley,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Sauna, Squash/Racquet Court",N,Toronto,"Cabbagetown Classic! Rarely Offered Spacious Corner Unit! 1 Bdrm+ Den W/Wrap Around Windows. Desirable Floor Plan, Den Can Be Used As 2nd Bdrm Or Home Office. Upgraded Laminate Flooring & Lighting Throughout. Freshly Painted, 9Ft Ceilings. Large Living Space. Renovated Bathroom. New Stainless Steel Appliances. Spacious Eat-In Kitchen. Immaculately Maintained Building W/Excellent Amenities! Utilities Included! Lots Of Parking For Rent Available."
C4894262,Unit 535 - 60 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 579,900","$597,301",2020-09-02,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,147","Condo Apt, Apartment",$669/month,-,700-799 feet²,None,"water,hydro,heat",42 days,11 day(s),2020-09-01,2020-09-02,"$2,390",2.95%,Jarvis/Wellesley,"Concierge, Exercise Room, Games Room, Gym, Indoor Pool, Party/Meeting Room",S,Toronto,"Rare Opportunity To Buy In Downtown Toronto! South Facing Penthouse Unit, Floor To Ceiling Window, Ensuite Laundry, Large Den/Dining Can Be 2nd Bedroom. Large Private Gated Courtyard, 1 Parking And Large Private Locker. Perfect Location With Minutes Walk To Shops, Schools, Subway, Streetcar, Bus! Other Amenities Include Gym, Pool, Sauna, Bike Storage, Tennis Court, Racquet/Squash Court, And More! Maintenance Fees Are All Inclusive."
C4935109,Unit 420 - 60 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 559,900","$555,139",2020-10-09,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,147","Condo Apt, Apartment",$686/month,-,700-799 feet²,None,"water,hydro,heat",11 days,11 day(s),2020-10-01,2020-10-01,"$2,201",2.74%,Jarvis And Wellesley,"Bike Storage, Concierge, Indoor Pool, Rooftop Deck/Garden, Security System, Visitor Parking",E,Toronto,"Fabulous Size & Fabulous Price For This 1 Bdrm Plus Den With Parking & Locker! Great Layout! Peaceful East View Of Classic Homes & Trees! All Utilities Are Included In The Monthly Fees, Spacious Entrance To Sizeable Kitchen With Pass Thru Window To Generous Living/Dining Area That Wlks Out To Cozy East Facing Balcony, Good Size Bedroom With Double Closet!"
C4897854,Unit 1703 - 28 Linden St,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 639,000","$652,934",2020-09-14,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,303","Condo Apt, Apartment",$464/month,6-10,600-699 feet²,None,water,39 days,11 day(s),2020-09-03,2020-10-01,"$2,176",2.67%,Bloor/Sherbourne,"Concierge, Exercise Room, Guest Suites, Media Room, Party/Meeting Room, Visitor Parking",E,Toronto,"Tremendous Value! Spectacular Rosedale Valley & Lake Views From This High Flr Open Balcony. Tridel Quality Built, James Cooper Mansion Tower. Picture Perfect, Like New, Open Concept Suite- Modern Decor, Hi Quality Finishings. Den Is A Totally Separate Large Space, Easily Could Be A 2nd Bdrm. Outstanding Amenities In Totally Refurbished Mansion. Short Walk To Sherbourne Subway. Easy Access To All Arterial Routes In & Out Of City.* Furnishings Included*"
C4935981,Unit 615 - 225 Wellesley St E,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 649,000","$665,762",2020-10-09,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 2,393","Condo Apt, Apartment",$713/month,11-15,900-999 feet²,None,water,12 days,11 day(s),2020-10-01,2020-10-08,"$2,457",2.65%,Parliament And Wellesley,"Bus Ctr (Wifi Bldg), Concierge, Gym, Party/Meeting Room, Recreation Room, Rooftop Deck/Garden",S,Toronto,"This Bright & Beautiful Split Plan Unit Has Unobstructed South Facing Views & Feat. Over 900 Sq Ft Of Fantastic Space. Open Concept Living & Dining Rooms, Modern Kitchen W/ Stainless Steel Appliances & Granite Countertops W/ Breakfast Bar. Large Den Perfect For An Office, Studio, Or Home Gym. Oversized Primary Bedroom W/ His & Her's Closet & 4 Pc Ensuite. 2nd Bedroom W/ Dbl Closet & W/O To Balcony. Close To Ttc, Bike Lanes, Parks, & The Best Of Cabbagetown."
C4911750,Unit 815 - 40 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 579,000","$596,373",2020-09-21,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,825","Condo Apt, Apartment",$628/month,-,700-799 feet²,None,"water,hydro,heat",28 days,10 day(s),2020-09-14,2020-09-21,"$2,194",2.72%,Carlton/Homewood,,W,Toronto,"Extra Large One Bedroom Completely Renovated, New Laminate Floors Through Out, Open Concept Kitchen W/Island, New Bath, Large Step In Shower W/ Glass Doors, Large West Facing Balcony With Outside Furniture Included"
C4833274,Unit 2020 - 77 Maitland Pl,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 748,800","$721,225",2020-08-14,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,531","Condo Apt, Apartment",$689/month,-,800-899 feet²,None,"water,heat",89 days,11 day(s),2020-07-15,2020-08-14,"$2,498",2.53%,Jarvis & Wellesley,"Bike Storage, Concierge, Gym, Indoor Pool, Squash/Racquet Court, Visitor Parking",Se,Toronto,Penthouse Suite With Large Open Balcony Facing South-East Of Downtown Toronto. Celebrity Place Is Close To Many Amenities And Public Transit.
C4934981,Unit 2301 - 120 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 799,000","$820,532",2020-10-08,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,859","Condo Apt, Apartment",$533/month,11-15,800-899 feet²,None,"water,heat",11 days,11 day(s),2020-10-01,2020-10-01,"$2,546",2.48%,Jarvis & Wellesley,"Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna",Nw,Toronto,"The Verve By Tridel, A Leeds Certified Green Building. Spectacular Sunset View From This Nw Facing Corner Unit. 9' Ceilings, Open Concept Spacious Kitchen W/Granite Counters & Island, New S/S Appliances, Large Principal Br W/5Pc Ensuite, Walk-In Closet. 2nd Br Has Large Windows & New Flooring In Bedrooms. Balcony Offers Cn Tower/City View. Pkg&Lkr. Steps To Subway, 5 Star Amenities, Outdoor Pool/Hot Tub, Gym, Yoga, Sauna, Billiards, Rooftop Terr, Bbqs & More!"
C4937981,Unit 803 - 40 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 499,000","$479,750",2020-10-09,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,583","Condo Apt, Apartment",$485/month,-,500-599 feet²,None,"water,hydro,heat",10 days,11 day(s),2020-10-02,2020-10-08,"$1,600",2.34%,Carlton & Homewood,"Bike Storage, Concierge, Gym, Indoor Pool, Visitor Parking",W,Toronto,"Renovated Maintenance Inclusive Of Cable Heat Hydro And Common Elements. Sun Drenched West Facing With A Reno'd Modern White Kitchen And 4 Brand New Stainless Appliances. Large Master Bed With Wall To Wall Closet Space. Lovely Balcony.Upgraded Electrical Circuit Breakers Indoor Salt Water Pool, Gym, Sauna, Party Room. Large Locker, Steps To Ttc, Park, The Village Great Restaurants & Shops, Very Well Managed Bldg. Status Available."
C4939629,Unit 608 - 15 Maitland Pl,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 700,000","$710,530",2020-10-12,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,867","Condo Apt, Apartment",$1001/month,16-30,1000-1199 feet²,Other,"water,hydro,heat",9 days,11 day(s),2020-10-03,2020-10-10,"$2,530",2.05%,Wellesley/Jarvis,"Gym, Indoor Pool, Sauna, Security Guard, Squash/Racquet Court, Tennis Court",Se,Toronto,"If Space Is The Goal Then This Is The One For You. Almost 1100 Sq. Ft And No Wasted Space. Bright Corner Unit With Plenty Of Windows And Sunshine. View Of The New Courtyard And Tennis Courts Ideal For Profession Couple Needing Work From Home Space Or Ideal For Empty Nesters Downsizing And Don't Want To Compromise On Space. Popcorn Ceiling Have Been Removed, Custom Blinds, Parking And Locking Included. This Unit Is Move In Ready Or Ready To Make It Your Own."
C4925872,Unit 910 - 15 Maitland Pl,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 649,000","$674,506",2020-10-09,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,303","Condo Apt, Apartment",$823/month,-,800-899 feet²,None,"water,hydro,heat",19 days,11 day(s),2020-09-24,2020-10-05,"$2,214",2.01%,Wellesley St E & Jarvis St,"Bike Storage, Concierge, Gym, Indoor Pool, Squash/Racquet Court, Visitor Parking",S,Toronto,"Unique Recently Updated Bright Spacious Condo, This Unit Features Flr To Ceiling Windows In Every Rm, Lots Of Storage Space/Closets. Large Chefs Kitchen, Formal Dining Room And Large Bdrms Accomodate King Size Bed. Spa Like Amenities Incl: Basketball, Tennis Courts, Tv Rm, Billiards/Games Room, Hobby Room For Wood/Art Crafts. Everyday Conveniences At Your Doorstep Incl Public Transportation, School Etc. Flexible Layout With B/I Cable & Dsl Throughout."
C4906586,Unit Ph 4 - 40 Homewood Ave,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 599,000","$627,571",2020-10-10,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,865","Condo Apt, Apartment",$628/month,-,600-699 feet²,None,"water,hydro,heat",32 days,11 day(s),2020-09-10,2020-10-03,"$1,600",1.47%,Jarvis And Carlton,"Concierge, Gym, Party/Meeting Room, Security System",Se,Toronto,"Move In Ready, Freshly Painted, Vacant. Bright 32nd Floor Penthouse, Spectacular E/S View. Solid Concrete Bldg, 8'5 Ceiling. Oak Hardwood Floors May Be Stained To Your Liking. Low Condo Fees Include Hydro, Cable Tv, Water. Parking Rented From Mgt Office $110 Pr Month. Lots Of Visitors Prkg. Huge Closets, Bedroom Fits A King Bed. Walk To Various Ttc Routes. Charming Cabbagetown."
C4911376,Unit 810 - 130 Carlton St,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 1,199,000","$1,184,247",2020-09-15,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 4,066","Condo Apt, Apartment",$1496/month,-,1600-1799 feet²,None,"water,hydro,heat",28 days,11 day(s),2020-09-14,2020-09-15,"$2,652",0.75%,Carlton & Jarvis,"Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Welcome To The Perfect Work/Live Condo! This Renovated 2 Bed/2-Full Bath Unit Has A Gorgeous Gourmet Kitchen, In-Suite Laundry, & Large Living/Dining Area. Work From Home In Comfort At One Of The Two Built-In Work Spaces Or Meet W/ Clients In One Of 5 Boardroom-Style Meeting Rooms (High-Speed Wifi Included In Monthly Fee!). Relax In Your Enclosed Balcony W/ Lumon Windows That Open Fully For Fresh Air. Amazing Location Within Walking Distance Of Every Amenity!"
C4903621,Unit 607 - 130 Carlton St,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 1,549,000","$1,551,508",2020-09-09,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 3,750","Condo Apt, Apartment",$1477/month,31-50,1800-1999 feet²,None,"water,hydro,heat",33 days,11 day(s),2020-09-09,2020-09-09,"$2,621",0.58%,Carlton St/Jarvis St,"Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Security System, Visitor Parking",S,Toronto,"This Warm And Spacious, Totally Renovated Condominium Is An Entertainers Delight! Located In An Established Building Within The Heart Of Downtown Toronto, It Is Walking Distance To All Amenities. It Features An Enormous Kitchen, Sunken L/R, Oversize Master Bedroom And Spa-Like Master Bathroom Sure To Satisfy The Most Discerning Entrepreneur. This 2 Bedroom, 2 Full Bath Unit Also Has An Office And Overlooks An Historic Church And Allen Gardens."
C4874973,Unit 1104 - 130 Carlton St,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 1,695,000","$1,625,670",2020-10-08,,3 Bedrooms,3 Bathrooms,1 Garage,"$ 5,811","Condo Apt, Apartment",$2210/month,31-50,2500-2749 feet²,None,"water,hydro,heat",56 days,11 day(s),2020-08-18,2020-10-05,"$2,602",-0.13%,Allan Gardens /Jarvis St,"Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Squash/Racquet Court, Visitor Parking",Se,Toronto,"From The Delightful And Large Tiled Balcony, You Can Enjoy Clear Views Over The Massive Parklands And Glass Conservatories Of Allan Gardens. One Of The Most Impressive Views Imaginable. Highly Coveted Se Corner Of The Building, This Redecorated Suite Is Bathed In Sunlight. An Extraordinary And Elegant 2510 Sq Ft Residence. The Layout Is Highly Phenomenal And Versatile - 3 Bedrooms Or A Very Private Family Room, With 2 Sided Crackling Wood-Burning Fireplace."
C4947898,Unit 1401 - 15 Maitland Pl,Cabbagetown-South St. James Town - Toronto,Condo Apt,"$ 669,000","$691,210",2020-10-12,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 2,465","Condo Apt, Apartment",$884/month,-,900-999 feet²,Apartment,"water,hydro,heat",3 days,11 day(s),2020-10-09,2020-10-09,"$2,400",2.15%,Wellesley Street E/Jarvis St.,,Nw,Toronto,"Welcome To L'esprit Condo's Spacious And Beautifully Maintained Two Bedroom Condo. Rarely Available Corner Unit With Floor To Ceiling Windows. Large Open Kitchen With Seperate Eat In . Close To All Your Downtown Needs. Plenty Of Amenities In This Coveted Building, Including Gym, Pool, Rooftop Deck, Squash Courts And More. Lots Of Visitors Parking."
